"Freq [GHz]","dB(St(1,1)) []"
1,-6.87485324044357
1.006,-8.01467060783219
1.012,-8.57785409595849
1.018,-8.8651710413185
1.024,-9.07311997070888
1.03,-9.28509258696748
1.036,-9.51620323229557
1.042,-9.75801088403296
1.048,-9.99235248787941
1.054,-10.2094514485694
1.06,-10.3953729510356
1.066,-10.5493321394644
1.072,-10.6907806339153
1.078,-10.7747233645501
1.084,-10.8374516178591
1.09,-10.8737314066954
1.096,-10.8855736768504
1.102,-10.8753673385008
1.108,-10.845477775518
1.114,-10.7981422379596
1.12,-10.7354341435159
1.126,-10.6592584348454
1.132,-10.5713864535192
1.138,-10.473954928221
1.144,-10.3677922567299
1.15,-10.2551853943001
1.156,-10.1373078756946
1.162,-10.0154849960186
1.168,-9.89094948895561
1.174,-9.76484020800925
1.18,-9.63820923072368
1.186,-9.51202261825148
1.192,-9.3871558861115
1.198,-9.26438920100277
1.204,-9.14442362478679
1.21,-9.02887124257007
1.216,-8.91416191011828
1.222,-8.80527667895728
1.228,-8.70051500783429
1.234,-8.60005426764256
1.24,-8.50391963546402
1.246,-8.41204616208271
1.252,-8.32428203268795
1.258,-8.24035525983849
1.264,-8.15973378126643
1.27,-8.08099296944986
1.276,-7.99677674191561
1.282,-7.30914202038433
1.288,-7.24575453405539
1.294,-7.182548764796
1.3,-7.12285318763331
1.306,-7.05912944146846
1.312,-6.99910784978475
1.318,-6.92387120846278
1.324,-6.87103647444879
1.33,-6.81176801862687
1.336,-6.75266018189474
1.342,-6.69417081838163
1.348,-6.63627904044565
1.354,-6.5809701072014
1.36,-6.5249779270979
1.366,-6.47074243984958
1.372,-6.41820162855742
1.378,-6.36832778833788
1.384,-6.33024167788382
1.39,-6.24512350410429
1.396,-6.20658762577725
1.402,-6.15297062713065
1.408,-6.13163874508762
1.414,-6.08465933142273
1.42,-6.04258190386127
1.426,-6.38147373622847
1.432,-6.32265818776217
1.438,-6.26515844989363
1.444,-6.20250555237617
1.45,-6.11909759179906
1.456,-5.67847857709785
1.462,-6.1686220174796
1.468,-6.05602027156099
1.474,-5.95397692529662
1.48,-5.80709932309291
1.486,-5.54880344274648
1.492,-4.82877220184737
1.498,-5.76750009363039
1.504,-5.56169254975693
1.51,-5.57141339834629
1.516,-5.59153663666574
1.522,-5.59265341673638
1.528,-5.57824807437719
1.534,-5.55468321736809
1.54,-5.52621074532223
1.546,-5.49527743245045
1.552,-5.46326647101601
1.558,-5.43097874919876
1.564,-5.4005775728861
1.57,-5.37622008568708
1.576,-5.3531905319731
1.582,-5.33144611377843
1.588,-5.31094153869815
1.594,-5.29162969638927
1.6,-5.27346220802902
1.606,-5.25638987054808
1.612,-5.24036301378685
1.618,-5.22533178564117
1.624,-5.21124637766734
1.63,-5.19805720140566
1.636,-5.18571502375264
1.642,-5.17417106793582
1.648,-5.16337708481428
1.654,-5.15328539693485
1.66,-5.14384891405755
1.666,-5.13502111112467
1.672,-5.12675593986252
1.678,-5.11900758442427
1.684,-5.1117297414695
1.69,-5.10487293792573
1.696,-5.09836851821258
1.702,-5.09164723047375
1.708,-5.08679526879931
1.714,-5.08115654984557
1.72,-5.0758188187886
1.726,-5.07068146921888
1.732,-5.06569532137542
1.738,-5.06081874405241
1.744,-5.05601249524511
1.75,-5.05123851368608
1.756,-5.04645951140826
1.762,-5.04163878576654
1.768,-5.03674009381822
1.774,-5.0317275278383
1.78,-5.02656535074681
1.786,-5.02121774127564
1.792,-5.01564836330327
1.798,-5.00981958983779
1.804,-5.00369101194686
1.81,-4.99721634451098
1.816,-4.9903363269492
1.822,-4.98296001375999
1.828,-4.97490426227946
1.834,-4.96561872829632
1.84,-4.95154854685913
1.846,-4.97462942957865
1.852,-4.9489332082882
1.858,-4.9370150596848
1.864,-4.92594705024033
1.87,-4.91475816952681
1.876,-4.90319691484138
1.882,-4.89116322757739
1.888,-4.87860652872701
1.894,-4.86549748807797
1.9,-4.85181812533939
1.906,-4.83755781411316
1.912,-4.82271154955878
1.918,-4.8072792060331
1.924,-4.79126527737595
1.93,-4.77467887702327
1.936,-4.75753389243746
1.942,-4.73984924093249
1.948,-4.72164919920512
1.954,-4.70296379167618
1.96,-4.68382922951185
1.966,-4.66428839586733
1.972,-4.6443913748844
1.978,-4.62419602298822
1.984,-4.60376858142938
1.99,-4.58318432899359
1.996,-4.56252827344849
2.002,-4.54189587965874
2.008,-4.52139383138983
2.014,-4.50114082263645
2.02,-4.48126837283861
2.026,-4.46192165857286
2.032,-4.44326035220908
2.038,-4.4254594555944
2.044,-4.40871011406123
2.05,-4.39322039296634
2.056,-4.37921599558491
2.062,-4.36694089756233
2.068,-4.35665786936105
2.074,-4.34864885435953
2.08,-4.34321516664841
2.086,-4.34067746935811
2.092,-4.34137549183519
2.098,-4.34566744250883
2.104,-4.35392907425207
2.11,-4.36655236087347
2.116,-4.38394374751555
2.122,-4.40652194459705
2.128,-4.42888169096683
2.134,-4.45314534645869
2.14,-4.48593567191962
2.146,-4.52741341533572
2.152,-4.5777169685193
2.158,-4.63696767441605
2.164,-4.70527481917907
2.17,-4.78274029787408
2.176,-4.86946296237913
2.182,-4.96554267536986
2.188,-5.07108410494351
2.194,-5.18620029896245
2.2,-5.31101607232401
2.206,-5.44567121324164
2.212,-5.59032343945407
2.218,-5.74515084518006
2.224,-5.91035310220256
2.23,-6.08614944812223
2.236,-6.27276817811431
2.242,-6.47041285564984
2.248,-6.67916111351657
2.254,-6.89865304408672
2.26,-7.12706367908095
2.266,-7.35751119474083
2.272,-7.56744368426573
2.278,-7.73022708672678
2.284,-7.95884710362053
2.29,-8.29369995992021
2.296,-8.64518448076955
2.302,-8.99833203183965
2.308,-9.35858541504982
2.314,-9.73077847679358
2.32,-10.1181629038631
2.326,-10.5231314172112
2.332,-10.9476903736664
2.338,-11.3937086658698
2.344,-11.863049352461
2.35,-12.3576404336705
2.356,-12.8795090060123
2.362,-13.4307856528349
2.368,-14.0136746359758
2.374,-14.6303753571264
2.38,-15.2829301412254
2.386,-15.9729700116618
2.392,-16.7013957704215
2.398,-17.4687712186307
2.404,-18.2972301866645
2.41,-19.0261766615091
2.416,-19.8506656884193
2.422,-20.6208293302787
2.428,-21.2939800320148
2.434,-21.8025511858921
2.44,-22.0785528400736
2.446,-22.0811143363911
2.452,-21.8178180443753
2.458,-21.3414620739719
2.464,-20.7254086301259
2.47,-20.033175220426
2.476,-19.2945039265166
2.482,-18.5427494041844
2.488,-17.8165209228635
2.494,-17.1272710459661
2.5,-16.4765552811049
2.506,-15.8638086167842
2.512,-15.2875258779263
2.518,-14.7456749644233
2.524,-14.2359836121769
2.53,-13.7561300140857
2.536,-13.3038568392452
2.542,-12.8770326339254
2.548,-12.4736800579125
2.554,-12.0919843495467
2.56,-11.7302905876505
2.566,-11.3870950196816
2.572,-11.0610336091719
2.578,-10.7508696397274
2.584,-10.4554814095137
2.59,-10.1738505663276
2.596,-9.90505134612076
2.602,-9.64824081057389
2.608,-9.40265008480891
2.614,-9.16757654560073
2.62,-8.94237688579564
2.626,-8.72646097124239
2.632,-8.51928640582024
2.638,-8.32035372412528
2.644,-8.12920213767126
2.65,-7.94540576767266
2.656,-7.7685703048003
2.662,-7.59833004329716
2.668,-7.43434524329287
2.674,-7.2762997809728
2.68,-7.1238990514248
2.686,-6.97686809353438
2.692,-6.8349499102718
2.698,-6.69790396117213
2.704,-6.56550480680816
2.71,-6.43754088765323
2.716,-6.31381342197787
2.722,-6.19413540936805
2.728,-6.07833072813387
2.734,-5.96623331633311
2.74,-5.85768642739509
2.746,-5.7525419524238
2.752,-5.6506598022091
2.758,-5.55190734280077
2.764,-5.45615887921946
2.77,-5.36329518250637
2.776,-5.27320305586203
2.782,-5.1857749361046
2.788,-5.10090852709996
2.794,-5.01850646218558
2.8,-4.93847599293733
2.806,-4.86072870191568
2.812,-4.78518023728385
2.818,-4.71175006741623
2.824,-4.6403612538178
2.83,-4.5709402408553
2.836,-4.503416660963
2.842,-4.43772315413214
2.848,-4.37379520062496
2.854,-4.31157096597607
2.86,-4.25099115745436
2.866,-4.19199889126235
2.872,-4.13453956984672
2.878,-4.07856076878593
2.884,-4.02401213280926
2.89,-3.97084528058877
2.896,-3.91901371803164
2.902,-3.86847275988821
2.908,-3.81917945958092
2.914,-3.77109254725459
2.92,-3.72417237614976
2.926,-3.67838087751149
2.932,-3.63368152436801
2.938,-3.59003930465048
2.944,-3.54742070428058
2.95,-3.50579370103053
2.956,-3.46512777016636
2.962,-3.42539390312585
2.968,-3.38656464076507
2.974,-3.34861412304171
2.98,-3.31151815740005
2.986,-3.275254308597
2.992,-3.23980201327651
2.998,-3.20514272328443
3.004,-3.17126008254264
3.01,-3.13814014330404
3.016,-3.10577162883015
3.022,-3.07414625102241
3.028,-3.04325909336237
3.034,-3.01310907175739
3.04,-2.98369948865075
3.046,-2.95503869917159
