"Freq [GHz]","dB(St(4,4)) []"
1,-0.856771063085102
1.006,-9.8229519920178
1.012,-12.7721111547403
1.018,-13.5225232537833
1.024,-13.3006218618951
1.03,-12.7168574858971
1.036,-11.9919905916837
1.042,-11.4482182468302
1.048,-10.9421598831887
1.054,-10.5278287254116
1.06,-10.199196601501
1.066,-9.94230031917379
1.072,-23.7701678419822
1.078,-24.061306724642
1.084,-23.7396189216419
1.09,-23.5704090340258
1.096,-23.4896950060373
1.102,-23.4385086703459
1.108,-23.7622080442714
1.114,-23.8740850403194
1.12,-24.1496336264903
1.126,-24.5002156876673
1.132,-24.9949360963396
1.138,-25.6059727321687
1.144,-9.55411715795788
1.15,-9.6204184042787
1.156,-9.71051865666339
1.162,-9.81118549567507
1.168,-9.92108601429269
1.174,-10.0399928654002
1.18,-10.1678377383559
1.186,-10.3044979859843
1.192,-10.4497201128169
1.198,-10.603084469486
1.204,-10.7639894242986
1.21,-10.9316493113082
1.216,-11.1051044214816
1.222,-11.2832418943091
1.228,-11.4648257637755
1.234,-11.6485333013259
1.24,-11.8329933351946
1.246,-12.0168199783645
1.252,-12.1986300967306
1.258,-12.3770164428621
1.264,-12.5503796987482
1.27,-12.7161212376615
1.276,-12.8641744751364
1.282,-13.0384964018756
1.288,-13.1446394108673
1.294,-13.2583490156773
1.3,-13.3546993157185
1.306,-13.4312674319413
1.312,-13.4862505034965
1.318,-13.5180565786213
1.324,-13.5252733875364
1.33,-13.5066879281979
1.336,-13.4613121278384
1.342,-13.3883897900433
1.348,-13.2871801658199
1.354,-13.1602512090419
1.36,-13.0027646361385
1.366,-12.8184715742962
1.372,-12.6075054498545
1.378,-12.3707610355506
1.384,-12.1093745952503
1.39,-11.8246528993172
1.396,-11.5180242518166
1.402,-11.1909897374811
1.408,-10.8450578919264
1.414,-10.4815522149934
1.42,-10.0983241922974
1.426,-9.71489574627845
1.432,-9.30818759297771
1.438,-8.89166334245886
1.444,-8.46571740910293
1.45,-8.03155228003932
1.456,-7.59042063246048
1.462,-7.14355184098601
1.468,-6.69214128989309
1.474,-6.23735270469886
1.48,-5.78032441160359
1.486,-5.32217691309551
1.492,-4.86402069441499
1.498,-4.40696364141042
1.504,-3.95211762142093
1.51,-3.5006038501662
1.516,-3.05355670110812
1.522,-2.61212563474699
1.528,-2.17747494806196
1.534,-1.75078107930833
1.54,-1.33322725941399
1.546,-0.925995385376711
1.552,-0.530255107899679
1.558,-0.147150275711516
1.564,0.137999997436888
1.57,0.163924622150871
1.576,0.187906455697182
1.582,0.209897871115397
1.588,0.229855779500712
1.594,0.247742004325883
1.6,0.263523534088691
1.606,0.27717264015545
1.612,0.288666886475446
1.618,0.297989240122046
