"Freq [GHz]","dB(St(8,8)) []"
1,-5.68722602670113
1.006,-5.64655926911431
1.012,-5.58752305858826
1.018,-5.51625375562381
1.024,-5.44040135450988
1.03,-5.36824814051682
1.036,-5.30737873451369
1.042,-5.26330377729017
1.048,-5.23855615382753
1.054,-5.23259392354236
1.06,-5.24246183598333
1.066,-5.26385343586554
1.072,-5.29215732725164
1.078,-5.32322090308679
1.084,-5.35376327292696
1.09,-5.38150047955941
1.096,-5.40508904164799
1.102,-5.42398083260246
1.108,-5.43825050531731
1.114,-5.44842769670263
1.12,-5.45534709293143
1.126,-5.46001946032105
1.132,-5.46352293756171
1.138,-5.46691334180043
1.144,-5.47115289857201
1.15,-5.47705744208567
1.156,-5.48526219114825
1.162,-5.49620560566187
1.168,-5.51012978764352
1.174,-5.52709476081969
1.18,-5.5470030818632
1.186,-5.56963082412741
1.192,-5.59466109077141
1.198,-5.62171677521641
1.204,-5.65039012357876
1.21,-5.68026757679169
1.216,-5.7109492220498
1.222,-5.74206286452928
1.228,-5.77327320187321
1.234,-5.80428685358475
1.24,-5.83485410134019
1.246,-5.86476818126856
1.252,-5.89386288092625
1.258,-5.92200906931872
1.264,-5.94911065473115
1.27,-5.97510033929978
1.276,-5.99993543023303
1.282,-6.02359387878106
1.288,-6.04607064929809
1.294,-6.06737446991558
1.3,-6.08752498048558
1.306,-6.10655026945336
1.312,-6.12448477632244
1.318,-6.14136752795252
1.324,-6.15724067312552
1.33,-6.17214827911457
1.336,-6.18613535527128
1.342,-6.19924707109513
1.348,-6.21152813930007
1.354,-6.22302233766637
1.36,-6.23377214671469
1.366,-6.2438184833166
1.372,-6.25320051317913
1.378,-6.26195552767444
1.384,-6.27011887272119
1.39,-6.27772391937345
1.396,-6.28480206745492
1.402,-6.2913827750181
1.408,-6.29749360763603
1.414,-6.30316030257525
1.42,-6.3084068437785
1.426,-6.31325554432609
1.432,-6.31772713366726
1.438,-6.32184084743411
1.444,-6.32561451808685
1.45,-6.32906466500294
1.456,-6.33220658292581
1.462,-6.33505442794027
1.468,-6.33762130035024
1.474,-6.33991932400645
1.48,-6.34195972177264
1.486,-6.34375288693461
1.492,-6.34530845044982
1.498,-6.34663534401078
1.504,-6.34774185895549
1.51,-6.34863570110527
1.516,-6.34932404164702
1.522,-6.34981356420396
1.528,-6.35011050825915
1.534,-6.3502207091099
1.54,-6.35014963453951
1.546,-6.34990241839782
1.552,-6.34948389128267
1.558,-6.34889860851334
1.564,-6.3481508755829
1.57,-6.34724477127148
1.576,-6.34618416859554
1.582,-6.34497275376102
1.588,-6.34361404327993
1.594,-6.34211139940144
1.6,-6.34046804399993
1.606,-6.33868707105339
1.612,-6.33677145783708
1.618,-6.33472407494865
1.624,-6.33254769527265
1.63,-6.33024500198415
1.636,-6.32781859568377
1.642,-6.32527100074882
1.648,-6.32260467097838
1.654,-6.31982199460365
1.66,-6.31692529872846
1.666,-6.3139168532593
1.672,-6.31079887437848
1.678,-6.30757352760914
1.684,-6.30424293051561
1.69,-6.30080915507848
1.696,-6.2972742297789
1.702,-6.29364014142257
1.708,-6.28990883672959
1.714,-6.28608222371183
1.72,-6.28216217285475
1.726,-6.2781505181151
1.732,-6.27404905773953
1.738,-6.26985955489993
1.744,-6.26558373812988
1.75,-6.26122330152844
1.756,-6.25677990467029
1.762,-6.25225517211687
1.768,-6.24765069234851
1.774,-6.24296801580604
1.78,-6.23820865148898
1.786,-6.23337406109131
1.792,-6.22846564870563
1.798,-6.22348474205709
1.804,-6.21843255635475
1.81,-6.21331011919529
1.816,-6.20811809775125
1.822,-6.20285634025378
1.828,-6.1975223738864
1.834,-6.1921044040905
1.84,-6.18650893784447
1.846,-6.18168667195372
1.852,-6.17580528989507
1.858,-6.17013254220178
1.864,-6.16443154862711
1.87,-6.15868334647764
1.876,-6.1528839562637
1.882,-6.14703259795238
1.888,-6.14112950489489
1.894,-6.13517530589809
1.9,-6.12917080346668
1.906,-6.1231168806845
1.912,-6.11701445750746
1.918,-6.11086446849687
1.924,-6.10466785076422
1.93,-6.09842553715117
1.936,-6.09213845225946
1.942,-6.08580751011089
1.948,-6.07943361277923
1.954,-6.07301764962252
1.96,-6.06656049689705
1.966,-6.06006301762042
1.972,-6.05352606160015
1.978,-6.04695046557411
1.984,-6.04033705342729
1.99,-6.03368663646077
1.996,-6.02700001369637
2.002,-6.02027797220503
2.008,-6.01352128745083
2.014,-6.00673072364414
2.02,-5.99990703409948
2.026,-5.9930509615946
2.032,-5.98616323872804
2.038,-5.9792445882732
2.044,-5.97229572352709
2.05,-5.96531734865261
2.056,-5.95831015901326
2.062,-5.95127484149937
2.068,-5.9442120748451
2.074,-5.93712252993572
2.08,-5.93000687010465
2.086,-5.92286575141978
2.092,-5.91569982295881
2.098,-5.9085097270733
2.104,-5.90129609964118
2.11,-5.89405957030752
2.116,-5.88680076271353
2.122,-5.87952029471341
2.128,-5.8722187785792
2.134,-5.86489682119347
2.14,-5.85755502422973
2.146,-5.85019398432063
2.152,-5.84281429321384
2.158,-5.83541653791575
2.164,-5.82800130082279
2.17,-5.82056915984058
2.176,-5.81312068849081
2.182,-5.80565645600601
2.188,-5.7981770274121
2.194,-5.79068296359888
2.2,-5.78317482137851
2.206,-5.7756531535319
2.212,-5.76811850884327
2.218,-5.76057143212275
2.224,-5.75301246421714
2.23,-5.74544214200896
2.236,-5.73786099840364
2.242,-5.73026956230508
2.248,-5.72266835857956
2.254,-5.71505790800794
2.26,-5.70743872722631
2.266,-5.699811328655
2.272,-5.69217622041604
2.278,-5.68453390623894
2.284,-5.67688488535498
2.29,-5.66922965237975
2.296,-5.66156869718403
2.302,-5.65390250475305
2.308,-5.64623155503375
2.314,-5.63855632277041
2.32,-5.63087727732807
2.326,-5.62319488250407
2.332,-5.61550959632721
2.338,-5.60782187084466
2.344,-5.60013215189628
2.35,-5.59244087887622
2.356,-5.58474848448161
2.362,-5.57705539444806
2.368,-5.56936202727172
2.374,-5.56166879391769
2.38,-5.55397609751434
2.386,-5.54628433303336
2.392,-5.538593886955
2.398,-5.5309051369183
2.404,-5.52321845135571
2.41,-5.51553418911176
2.416,-5.50785269904524
2.422,-5.50017431961432
2.428,-5.4924993784442
2.434,-5.48482819187642
2.44,-5.4771610644995
2.446,-5.46949828865992
2.452,-5.46184014395291
2.458,-5.45418689669217
2.464,-5.44653879935771
2.47,-5.43889609002088
2.476,-5.43125899174577
2.482,-5.42362771196572
2.488,-5.41600244183422
2.494,-5.40838335554871
2.5,-5.40077060964637
2.506,-5.39316434227043
2.512,-5.38556467240576
2.518,-5.37797169908217
2.524,-5.37038550054416
2.53,-5.36280613338518
2.536,-5.35523363164493
2.542,-5.3476680058678
2.548,-5.34010924212059
2.554,-5.33255730096741
2.56,-5.32501211639963
2.566,-5.31747359471873
2.572,-5.30994161336937
2.578,-5.3024160197205
2.584,-5.29489662979147
2.59,-5.28738322692048
2.596,-5.27987556037228
2.602,-5.27237334388195
2.608,-5.2648762541313
2.614,-5.25738392915437
2.62,-5.24989596666817
2.626,-5.24241192232464
2.632,-5.23493130787959
2.638,-5.22745358927403
2.644,-5.21997818462315
2.65,-5.21250446210781
2.656,-5.20503173776322
2.662,-5.19755927315903
2.668,-5.19008627296483
2.674,-5.18261188239458
2.68,-5.17513518452323
2.686,-5.16765519746832
2.692,-5.16017087142875
2.698,-5.15268108557287
2.704,-5.145184644767
2.71,-5.13768027613552
2.716,-5.13016662544257
2.722,-5.12264225328528
2.728,-5.11510563108759
2.734,-5.10755513688303
2.74,-5.09998905087417
2.746,-5.09240555075591
2.752,-5.08480270678847
2.758,-5.07717847660577
2.764,-5.06953069974332
2.77,-5.06185709186943
2.776,-5.05415523870194
2.782,-5.04642258959217
2.788,-5.03865645075619
2.794,-5.03085397813263
2.8,-5.02301216984499
2.806,-5.01512785824475
2.812,-5.00719770151066
2.818,-4.99921817477776
2.824,-4.99118556076834
2.83,-4.98309593989517
2.836,-4.97494517980602
2.842,-4.96672892433632
2.848,-4.95844258183509
2.854,-4.95008131282749
2.86,-4.94164001697491
