"Freq [GHz]","dB(St(1,6)) []"
1,-20.7553949385873
1.006,-23.1877289814092
1.012,-27.1865020392859
1.018,-35.3510604260315
1.024,-37.4344655176339
1.03,-27.9337908914242
1.036,-23.5093453915185
1.042,-20.6907398384036
1.048,-18.6898250896043
1.054,-17.1883968757957
1.06,-16.0320255726632
1.066,-15.1330737886317
1.072,-14.4352297506133
1.078,-13.9043564332818
1.084,-13.5119188023949
1.09,-13.2387211664304
1.096,-13.0695753917363
1.102,-12.9923657102475
1.108,-12.9972217370333
1.114,-13.0759766170839
1.12,-13.2218049814661
1.126,-13.4289653666482
1.132,-13.692546115419
1.138,-14.0070244448411
1.144,-14.3790270893739
1.15,-14.7908239765458
1.156,-15.2491988277563
1.162,-15.7519818183814
1.168,-16.2985960984253
1.174,-16.8892553814883
1.18,-17.5249425848065
1.186,-18.2074739295747
1.192,-18.9396106661053
1.198,-19.7252203671617
1.204,-20.5694742124816
1.21,-21.4774562142667
1.216,-22.4652484601597
1.222,-23.5367447501165
1.228,-24.7111654847147
1.234,-26.0096117606555
1.24,-27.460545797068
1.246,-29.1018628522951
1.252,-30.981221733173
1.258,-33.1441997838
1.264,-35.5633442115403
1.27,-37.8462530395654
1.276,-38.776143839114
1.282,-18.95733220443
1.288,-18.9666651859965
1.294,-18.9741887131502
1.3,-18.9876300047589
1.306,-19.0048085169539
1.312,-19.0264145763213
1.318,-19.0519538039415
1.324,-19.0800576400758
1.33,-19.1109552958343
1.336,-19.1447518303377
1.342,-19.1799843963963
1.348,-19.2168933896255
1.354,-19.2553758088892
1.36,-19.2943024316598
1.366,-19.3340293551669
1.372,-19.3742564174515
1.378,-19.4143274932276
1.384,-19.4544178211002
1.39,-19.493807605616
1.396,-19.5330739061833
1.402,-19.5715695735037
1.408,-19.6091433929224
1.414,-19.6456168258946
1.42,-19.6813915138798
1.426,-19.7154390448377
1.432,-19.7478343071164
1.438,-19.7791772888252
1.444,-19.8090333395993
1.45,-19.8373167866043
1.456,-19.8638543754303
1.462,-19.8891591838975
1.468,-19.912587481556
1.474,-19.9343988850827
1.48,-19.9545931641692
1.486,-19.9732369760407
1.492,-19.9988806055349
1.498,-20.0048197615196
1.504,-20.0186281056183
1.51,-20.030761165615
1.516,-20.0413210933985
1.522,-20.05035456989
1.528,-20.0579027270332
1.534,-20.0640077974646
1.54,-20.0687144671744
1.546,-20.0720700416055
1.552,-20.0741242443023
1.558,-20.0749288765453
1.564,-20.0746209185088
1.57,-20.0732749630659
1.576,-20.0706514730437
1.582,-20.0668536480872
1.588,-20.0619729275442
1.594,-20.056090520719
1.6,-20.0492787523332
1.606,-20.0416022453553
1.612,-20.0331189661478
1.618,-20.0238811588886
1.624,-20.0139361991981
1.63,-20.0033274028598
1.636,-19.9920948377107
1.642,-19.9802762114643
1.648,-19.9679079588626
1.654,-19.9550267593441
1.66,-19.9416719597385
