"Freq [GHz],""dB(St(1,1)) []"""
1,-0.957388215938201
1.006,0.0448599294616862
1.012,0.94917808864441
1.018,1.77592347306404
1.024,2.50204794492679
1.03,3.16068974701323
1.036,3.74862123079302
1.042,4.26587886902309
1.048,4.71925167104601
1.054,5.10813559394252
1.06,5.43753149349308
1.066,5.70950946156398
1.072,5.93823708126978
1.078,6.09128723200092
1.084,6.21005972294054
1.09,6.28327395933072
1.096,6.31528802039712
1.102,6.30729478330633
1.108,6.29675510588086
1.114,6.22829786736717
1.12,6.143854274891
1.126,6.04373044910242
1.132,5.92476392818235
1.138,5.7912493501686
1.144,5.21251369535212
1.15,5.43545977410623
1.156,5.32872560875461
1.162,5.17216759475832
1.168,5.00009266518158
1.174,4.8087077271968
1.18,4.66627873826481
1.186,4.48866069494213
1.192,4.3323961623175
1.198,4.13480961121289
1.204,3.96873826721795
1.21,3.75430572200349
1.216,3.6683877636795
1.222,3.50737494556274
1.228,3.35424510495711
1.234,3.20582752097045
1.24,3.06168862086187
1.246,2.92180145462971
1.252,2.78626202211423
1.258,2.65521588221077
1.264,2.52879735795207
1.27,2.40692122933528
1.276,2.28761536210059
1.282,2.17594985068428
1.288,2.0675164221479
1.294,1.96325231977963
1.3,1.86331572572849
1.306,1.7676319945194
1.312,1.67610442683439
1.318,1.58888548982541
1.324,1.50538165516387
1.33,1.42589660254173
1.336,1.35025832919957
1.342,1.2783872075571
1.348,1.21031455198431
1.354,1.14485465882433
1.36,1.08393347191371
1.366,1.02612349881139
1.372,0.971568190342479
1.378,0.920202250825072
1.384,0.871949701538427
1.39,0.82674123699134
1.396,0.78452815592179
1.402,0.745315207949958
1.408,0.709275746319319
1.414,0.67738789198094
1.42,0.663946001689438
1.426,0.598480321320269
1.432,0.578210344215594
1.438,0.555061514479334
1.444,0.533136743484631
1.45,0.512960353237726
1.456,0.494630190592027
1.462,0.478138182257108
1.468,0.463440465685236
1.474,0.450479065833455
1.48,0.439190154616029
1.486,0.429507683047038
1.492,0.421365155349145
1.498,0.414696567290155
1.504,0.409436933424728
1.51,0.405522596719861
1.516,0.402891415549596
1.522,0.401482877691184
1.528,0.401238168682315
1.534,0.402100210350048
1.54,0.404013679046674
1.546,0.406925009575512
1.552,0.410782388703952
1.558,0.415535740895519
1.564,0.419103941210392
1.57,0.417525518151063
1.576,0.416970941191172
1.582,0.417431326876896
1.588,0.418897980357005
1.594,0.42136238051849
1.6,0.424816164420986
1.606,0.429251110906216
1.612,0.434659123242669
1.618,0.441032210646702
1.624,0.448362468498658
1.63,0.456642057045011
1.636,0.46586317834444
1.642,0.476018051174735
1.648,0.487098883566925
1.654,0.499097842569435
1.66,0.512007020765049
1.666,0.525818398960442
1.672,0.540523804335107
1.678,0.55611486316181
1.684,0.572582946978939
1.69,0.589919110783532
1.696,0.608114021389052
1.702,0.627157873505722
1.708,0.64704029028028
1.714,0.667750203865733
1.72,0.689275709909232
1.726,0.711603887380118
1.732,0.734720571481838
1.738,0.758610061802542
1.744,0.783254739192704
1.75,0.808634551116693
1.756,0.834726302891282
1.762,0.861502654906312
1.768,0.888930661593208
1.774,0.916969573006412
1.78,0.945567406115533
1.786,0.974655375922157
1.792,1.00413841657167
1.798,1.03387812733047
1.804,1.06365994934375
1.81,1.09312440882767
1.816,1.12160623372289
1.822,1.14769589349059
1.828,1.16773942162502
1.834,1.16824845862131
1.84,1.02307554033565
1.846,1.57280785888536
1.852,1.44865361350298
1.858,1.45282921339376
1.864,1.4764200398737
1.87,1.50683810052187
1.876,1.54060293883844
1.882,1.57636144555299
1.888,1.61347605653222
1.894,1.65160747845586
1.9,1.69056087294637
1.906,1.73022027699617
1.912,1.77051770623492
1.918,1.81141761321244
1.924,1.85290882370364
1.93,1.89500043218443
1.936,1.93771996874958
1.942,1.98111297519691
1.948,2.0252435078393
1.954,2.07019523910743
1.96,2.11607284917308
1.966,2.16300332305681
1.972,2.21113662695973
1.978,2.2606450711346
1.984,2.31172054487744
1.99,2.36456883312544
1.996,2.41940050629506
2.002,2.47641848785684
2.008,2.53580330513459
2.014,2.59769800192584
2.02,2.66219536832596
2.026,2.72933014391802
2.032,2.79907800316197
2.038,2.87136163129409
2.044,2.9460625659257
2.05,3.02303630771968
2.056,3.10212785621275
2.062,3.18318528508691
2.068,3.26606991284492
2.074,3.35066264021196
2.08,3.43686681097232
2.086,3.52460838798645
2.092,3.61383435267952
2.098,3.70451014102392
2.104,3.79661673517634
2.11,3.89014782098094
2.116,3.98510724358673
2.122,4.08150686284385
2.128,4.18225110664835
2.134,4.28840690226476
2.14,4.39749658958956
2.146,4.5095866479205
2.152,4.62474141106664
2.158,4.7430223415338
2.164,4.86448717829504
2.17,4.98918893786528
2.176,5.11717474535762
2.182,5.24848446878664
2.188,5.38314912608551
2.194,5.52118903010896
2.2,5.6626116322864
2.206,5.80740902051667
2.212,5.9555550211606
2.218,6.10700184796263
2.224,6.26167623044341
2.23,6.41947493449672
2.236,6.58025953720015
2.242,6.74385015278475
2.248,6.91001712658605
2.254,7.07846582577642
2.26,7.24876800534382
2.266,7.42541545448061
2.272,7.59452548830082
2.278,7.76799092550566
2.284,7.9413693736956
2.29,8.1138131151148
2.296,8.28441116009963
2.302,8.45213887466736
2.308,8.61584635411713
2.314,8.77425402017878
2.32,8.92594960098893
2.326,9.06936733892169
2.332,9.20248626367398
2.338,9.3279429698784
2.344,9.43563576407995
2.35,9.52974305807449
2.356,9.60752036361696
2.362,9.66738316880551
2.368,9.70800378933461
2.374,9.72831657435102
2.38,9.72756015172222
2.386,9.70531500293431
2.392,9.66152783248075
2.398,9.5965251482857
2.404,9.51115367568719
2.41,9.40541712665576
2.416,9.28200917092634
2.422,9.14165731806881
2.428,8.98607197522828
2.434,8.81698955382802
2.44,8.63617173285516
2.446,8.44535401981894
2.452,8.24618921877378
2.458,8.04018055419164
2.464,7.82862796630572
2.47,7.61288911317136
2.476,7.39518573485691
2.482,7.17726892965231
2.488,6.95931654799206
2.494,6.7417410832231
2.5,6.52527284015827
2.506,6.31061143656173
2.512,6.09834787404161
2.518,5.88896898112921
2.524,5.68287204025496
2.53,5.48037786436359
2.536,5.28174159197908
2.542,5.08716173621366
2.548,4.89678792844565
2.554,4.71072763252563
2.56,4.52905200513499
2.566,4.35180102473436
2.572,4.17898798315029
2.578,4.01060341744572
2.584,3.8466185489612
2.59,3.68698828835109
2.596,3.53165385875207
2.602,3.38054508334732
2.608,3.23358237830198
2.614,3.09067848725418
2.62,2.9517399892189
2.626,2.81666860787553
2.632,2.68536234674521
2.638,2.55771647169406
2.644,2.43362435949404
2.65,2.3129782288012
2.656,2.1956697678373
2.662,2.08159067125244
2.668,1.97063309706949
2.674,1.86269005323764
2.68,1.75765572212274
2.686,1.65542573021302
2.692,1.55589736939668
2.698,1.45896977535365
2.704,1.36454406788015
2.71,1.27252345731553
2.716,1.1828133206529
2.722,1.09532125037727
2.728,1.00995707857429
2.734,0.92663287838356
2.74,0.845262944421522
2.746,0.765763753367375
2.752,0.688053905484623
2.758,0.612054047441615
2.764,0.537686776398581
2.77,0.464876524955983
2.776,0.393549426226353
2.782,0.323633158029164
2.788,0.255056765062395
2.794,0.187750457944598
2.8,0.121645388347517
2.806,0.0566734001891882
2.812,-0.00723324178630313
2.818,-0.0701421425252848
2.824,-0.132121079464325
2.83,-0.193238306116447
2.836,-0.253562838630157
2.842,-0.313164699457567
2.848,-0.372115082687308
2.854,-0.430486395227641
2.86,-0.488352118430969
2.866,-0.545786428596432
2.872,-0.602863515966073
2.878,-0.659656555212944
2.884,-0.716236310940401
2.89,-0.772669412546348
2.896,-0.829016402728937
2.902,-0.885329744478816
2.908,-0.941652045448797
2.914,-0.998014801934022
2.92,-1.05443795249037
2.926,-1.11093044822656
2.932,-1.16749189776973
2.938,-1.22411515904806
2.944,-1.28078957489527
2.95,-1.33750443456812
2.956,-1.39425222056758
2.962,-1.45103127152422
2.968,-1.50784762994139
2.974,-1.56471600473889
2.98,-1.62165992076749
2.986,-1.67871122360948
2.992,-1.73590915018761
2.998,-1.7932991717799
3.004,-1.85093178188788
3.01,-1.90886135380434
3.016,-1.96714514477498
3.022,-2.02584248321395
3.028,-2.08501414568452
3.034,-2.144721911212
3.04,-2.20502827014966
3.046,-2.26599626088862
3.052,-2.3276894079357
3.058,-2.39017173746992
3.064,-2.45350785013555
3.07,-2.51776303470642
3.076,-2.58300340988359
3.082,-2.6492960846365
3.088,-2.71670933009053
3.094,-2.78531275801757
3.1,-2.85517750255936
3.106,-2.92637640298411
3.112,-2.99898418612049
3.118,-3.07307764770116
3.124,-3.14873583223695
3.13,-3.22604021128203
3.136,-3.3050748600744
3.142,-3.38592663257358
3.148,-3.46868533488703
3.154,-3.55344389699307
3.16,-3.64029854253711
3.166,-3.72934895630709
3.172,-3.82069844878032
3.178,-3.91445411687803
3.184,-4.01072699975926
3.19,-4.10963222812555
3.196,-4.21128916508039
3.202,-4.31582153608256
3.208,-4.42335754492914
3.214,-4.53402997198546
3.22,-4.64797625001878
3.226,-4.76533851195843
3.232,-4.8862636036609
3.238,-5.01090305325736
3.244,-5.1394129868465
3.25,-5.27195397809998
3.256,-5.40721076903066
3.262,-5.54674273699557
3.268,-5.69072254703705
3.274,-5.83933070309374
3.28,-5.99275501452447
3.286,-6.15118979166172
3.292,-6.31483469972449
3.298,-6.48389318374673
3.304,-6.65857035677861
3.31,-6.83907021875384
3.316,-7.02559204328355
3.322,-7.21832573339435
3.328,-7.41744590409379
3.334,-7.62310439905817
3.34,-7.8354208906354
3.346,-8.05447114764668
3.352,-8.28027248677409
3.358,-8.51276585611643
3.364,-8.75179394384022
3.37,-8.99707467783999
3.376,-9.24816951142396
3.382,-9.50444601730896
3.388,-9.76503459885132
3.394,-10.0287796574636
3.4,-10.2941864350041
3.406,-10.559366098478
3.412,-10.8219835543572
3.418,-11.0792149983282
