"Freq [GHz]","dB(St(1,5)) []"
1,-11.5408746085813
1.006,-14.6902649076885
1.012,-16.4683319038079
1.018,-18.2824187544598
1.024,-20.2813444061984
1.03,-22.4848610991228
1.036,-24.7365448466467
1.042,-26.6055609733909
1.048,-27.4521955464263
1.054,-27.0773655740991
1.06,-26.0431323154253
1.066,-24.9239913947308
1.072,-23.9354138260214
1.078,-23.1116791722372
1.084,-22.4630093195987
1.09,-21.9641480484201
1.096,-21.5960355808097
1.102,-21.3409830593408
1.108,-21.1839419334309
1.114,-21.1149456475822
1.12,-21.1240457372692
1.126,-21.2041514730163
1.132,-21.34854031154
1.138,-21.5390259675093
1.144,-21.2754710056555
1.15,-21.3459827797306
1.156,-21.2980373477491
1.162,-21.2255494711223
1.168,-21.1390504963314
1.174,-21.041434564553
1.18,-20.9338798438535
1.186,-20.8170361031218
1.192,-20.691374011432
1.198,-20.5573128924594
1.204,-20.415274035243
1.21,-20.2657045447416
1.216,-20.1090882144432
1.222,-19.9459505656507
1.228,-19.7768619585964
1.234,-19.6024419498448
1.24,-19.4233691789995
1.246,-19.2404052707867
1.252,-19.0544539380921
1.258,-18.8667188862571
1.264,-18.679197861964
1.27,-18.4967402565992
1.276,-18.3425911510492
1.282,-21.1718658065631
1.288,-20.7435006065927
1.294,-20.2706886032131
1.3,-19.8436122623678
1.306,-19.4190572879378
1.312,-19.0313149171662
1.318,-18.6683300726187
1.324,-18.3316982755296
1.33,-18.0152888097992
1.336,-17.7210727501596
1.342,-17.4457411344843
1.348,-17.1902901717963
1.354,-16.950457271284
1.36,-16.7840624464793
1.366,-16.5207220430876
1.372,-16.3232739064989
1.378,-16.2816722736068
1.384,-15.9701206460915
1.39,-15.8107338956088
1.396,-15.648474233573
1.402,-15.4963681310256
1.408,-15.3632291431308
1.414,-15.2297279601984
1.42,-15.0949980509564
1.426,-14.1979681350081
1.432,-14.0921704467046
1.438,-13.9850861900628
1.444,-13.8822036398574
1.45,-13.7842805160222
1.456,-13.691497006158
1.462,-13.6038740928436
1.468,-13.5213657069347
1.474,-13.4438882439702
1.48,-13.3713329223449
1.486,-13.3035723315399
1.492,-13.2404647095779
1.498,-13.1818572273252
1.504,-13.1275887859833
1.51,-13.0774925379996
1.516,-13.0313982180053
1.522,-12.9891343161177
1.528,-12.9505301019365
1.534,-12.915417497603
1.54,-12.8836327951201
1.546,-12.8550182132531
1.552,-12.8294232909812
1.558,-12.8067061166921
1.564,-12.8038636245135
1.57,-12.8557100829028
1.576,-12.9110927913553
1.582,-12.9694405171051
1.588,-13.0294852687989
1.594,-13.0889533965232
1.6,-13.1442953246972
1.606,-13.1906514422597
1.612,-13.2223449350827
1.618,-13.2341168203021
1.624,-13.2229064000232
1.63,-13.1893609669436
1.636,-13.1380515533583
1.642,-13.0760863720194
1.648,-13.0109270153231
1.654,-12.9486071380711
1.66,-12.8929816885365
1.666,-12.8458669331666
1.672,-12.8076025414844
1.678,-12.7776520546168
1.684,-12.7550643943652
1.69,-12.7387675373222
1.696,-12.7277290706669
1.702,-12.7210296862288
1.708,-12.7178866339793
1.714,-12.7176516278601
1.72,-12.7197976603504
1.726,-12.7239025640056
1.732,-12.7296332521388
1.738,-12.7367324622898
1.744,-12.7450088162978
1.75,-12.7543306641966
1.756,-12.7646242739527
1.762,-12.7758774125243
1.768,-12.7881503484652
1.774,-12.8015981319617
1.78,-12.8165114112023
1.786,-12.8333895079441
1.792,-12.8530717747476
1.798,-12.8769753545925
1.804,-12.9075168499779
1.81,-12.9487631864529
1.816,-13.0067606731496
1.822,-13.085237942334
1.828,-13.1612469711021
1.834,-13.159462753181
1.84,-13.0702412154169
1.846,-12.9840098812036
1.852,-12.9330701543818
1.858,-12.9069917544664
1.864,-12.8942939199187
1.87,-12.8884701660996
1.876,-12.8861585864036
1.882,-12.8855932218263
1.888,-12.8858034817492
1.894,-12.8862272043241
1.9,-12.8865209106915
1.906,-12.8864633394258
1.912,-12.8859043914207
1.918,-12.8847370525116
1.924,-12.8828814163259
1.93,-12.8802753271904
1.936,-12.8768687758714
1.942,-12.8726204935792
1.948,-12.8674958729766
1.954,-12.8614657126123
1.96,-12.8545054851401
1.966,-12.8465949459441
1.972,-12.8377179667064
1.978,-12.8278625189933
1.984,-12.8170207575852
1.99,-12.8051891684948
1.996,-12.7923687561495
2.002,-12.7785652502487
2.008,-12.7637893166907
2.014,-12.7480567595104
2.02,-12.7313887025176
2.026,-12.7138117406078
2.032,-12.6953580517531
2.038,-12.6760654616439
2.044,-12.6559774539125
2.05,-12.6351431199234
2.056,-12.613617043285
2.062,-12.5914591155402
2.068,-12.5687342809474
2.074,-12.5455122098251
2.08,-12.5218669016061
2.086,-12.497876220462
2.092,-12.4736213680883
2.098,-12.4491862999166
2.104,-12.424657092592
2.11,-12.4001212719589
2.116,-12.3756671119828
2.122,-12.35138291595
2.128,-12.3244628288317
2.134,-12.2942101527612
2.14,-12.2632494468932
2.146,-12.2315539381457
2.152,-12.1990967098581
2.158,-12.1658507212196
2.164,-12.131788829587
2.17,-12.0968838160979
2.176,-12.0611084150319
2.182,-12.0244353474286
2.188,-11.9868373595278
2.194,-11.9482872666655
2.2,-11.9087580033349
2.206,-11.8682226802011
2.212,-11.826654648955
2.218,-11.7840275759926
2.224,-11.7403155260214
2.23,-11.6954930568231
2.236,-11.6495353265468
2.242,-11.6024182150604
2.248,-11.5541184610657
2.254,-11.5046138168756
2.26,-11.4538832229641
2.266,-11.4019070046342
2.272,-11.3486670934065
2.278,-11.2941472760094
2.284,-11.2383334741585
2.29,-11.1812140586376
2.296,-11.1227802015495
2.302,-11.0630262709719
2.308,-11.0019502726524
2.314,-10.9395543437743
2.32,-10.8758453042426
2.326,-10.8108352713409
2.332,-10.7445423439994
2.338,-10.6769913632629
2.344,-10.6082147558288
2.35,-10.538253467711
2.356,-10.4671579951242
2.362,-10.3949895195299
2.368,-10.3218211533572
2.374,-10.2477393021397
2.38,-10.172845147574
2.386,-10.0972562541995
2.392,-10.0211082998606
2.398,-9.9445569266875
2.404,-9.86777970482752
2.41,-9.79097819537096
2.416,-9.71438009163994
2.422,-9.63824140903795
2.428,-9.56284868282378
2.434,-9.48852112036322
2.44,-9.41561263961843
2.446,-9.34451370900934
2.452,-9.2756528857002
2.458,-9.20949793050681
2.464,-9.14655635904704
2.47,-9.08737527198739
2.476,-9.03254029429373
2.482,-8.98267344680705
2.488,-8.93842977619665
2.494,-8.90049258460864
2.5,-8.86956713126921
2.506,-8.84637272752468
2.512,-8.83163321576229
2.518,-8.82606591097787
2.524,-8.83036918855842
2.53,-8.84520901724922
2.536,-8.87120485327683
2.542,-8.90891541849336
2.548,-8.9588249688584
2.554,-9.02133070633618
2.56,-9.09673198637049
2.566,-9.18522191802256
2.572,-9.28688184444934
2.578,-9.40167903469518
2.584,-9.52946772761029
2.59,-9.6699934640031
2.596,-9.82290044505033
2.602,-9.98774148366444
2.608,-10.1639899869845
2.614,-10.3510533321473
2.62,-10.5482869765271
2.626,-10.7550086734396
2.632,-10.9705122353527
2.638,-11.1940803862714
2.644,-11.4249963596355
2.65,-11.6625540152983
2.656,-11.906066358832
2.662,-12.154872441458
2.668,-12.408342695364
2.674,-12.665882815774
2.68,-12.926936338745
2.686,-13.1909860845115
2.692,-13.4575546432949
2.698,-13.7262040770705
2.704,-13.9965349999224
2.71,-14.2681851840325
2.716,-14.5408278202568
2.722,-14.8141695433445
2.728,-15.0879483133852
2.734,-15.3619312278386
2.74,-15.6359123229868
2.746,-15.9097104100873
2.752,-16.1831669799382
2.758,-16.4561441999102
2.764,-16.7285230196201
2.77,-17.0002013950938
2.776,-17.2710926363207
2.782,-17.5411238792951
2.788,-17.8102346808081
2.794,-18.0783757322021
2.8,-18.345507686887
2.806,-18.6116000955074
2.812,-18.8766304421341
2.818,-19.1405832746374
2.824,-19.4034494224206
