"Freq [GHz]","dB(St(3,3)) []"
1,-20.1954539432378
1.006,-21.3673711072639
1.012,-22.5683086952786
1.018,-23.7732850172683
1.024,-24.95434404655
1.03,-26.079979908125
1.036,-27.1156005086884
1.042,-28.0257166182357
1.048,-28.7780562025383
1.054,-29.3487154165959
1.06,-29.7262686484703
1.066,-29.9117293625005
1.072,-29.9437954112154
1.078,-29.7936129648044
1.084,-29.5249464663858
1.09,-29.1545438516234
1.096,-28.7050515673259
1.102,-28.1967511410862
1.108,-27.6470132276511
1.114,-27.0703221467272
1.12,-26.4784841524225
1.126,-25.880916453905
1.132,-25.284980190819
1.138,-24.6965025640695
1.144,-24.1181696524334
1.15,-23.5552434078181
1.156,-23.0085079062024
1.162,-22.4794638352679
1.168,-21.9689224524957
1.174,-21.4772629319104
1.18,-21.0045486142209
1.186,-20.5506115975857
1.192,-20.1151168733558
1.198,-19.6976104752343
1.204,-19.2975511378399
1.21,-18.9141246211215
1.216,-18.5475776634097
1.222,-18.1962654066924
1.228,-17.8599654980292
1.234,-17.5380289170121
1.24,-17.2298312183943
1.246,-16.9347646209447
1.252,-16.6522394346393
1.258,-16.3816855908866
1.264,-16.122553532727
1.27,-15.8743140126714
1.276,-15.6364520777878
1.282,-15.4087602382884
1.288,-15.1900667500864
1.294,-14.9805543774579
1.3,-14.7796255049202
1.306,-14.5868719856028
1.312,-14.4019086656896
1.318,-14.2243693029651
1.324,-14.053905312771
1.33,-13.8901849057175
1.336,-13.73289232352
1.342,-13.5817271153945
1.348,-13.4364034413062
1.354,-13.2966493988586
1.36,-13.1622063733694
1.366,-13.0328284113214
1.372,-12.9082816174006
1.378,-12.788343575181
1.384,-12.6728027913445
1.39,-12.5614581631631
1.396,-12.4541184688454
1.402,-12.3506018802502
1.408,-12.2507354973944
1.414,-12.1543549041327
1.42,-12.0613037443438
1.426,-11.9714333179401
1.432,-11.8846021959975
1.438,-11.800675854299
1.444,-11.7195263245844
1.45,-11.6410318628015
1.456,-11.5650766336652
1.462,-11.4915504108382
1.468,-11.4203482920645
1.474,-11.3513704285989
1.48,-11.284521768294
1.486,-11.2197118117251
1.492,-11.1568543807492
1.498,-11.0958673989164
1.504,-11.0366726831712
1.51,-10.9791957462987
1.516,-10.9233656095959
1.522,-10.8691146252625
1.528,-10.8163783080301
1.534,-10.7650951755667
1.54,-10.7152065972124
1.546,-10.6666566506227
1.552,-10.619391985914
1.558,-10.5733616969229
1.564,-10.528485414931
1.57,-10.4846670205483
1.576,-10.4419604737234
1.582,-10.4003171742834
1.588,-10.3596914104525
1.594,-10.3200401465182
1.6,-10.2813228288768
1.606,-10.2435012086352
1.612,-10.206539179147
1.618,-10.1704026270431
1.624,-10.135059295471
1.63,-10.100478658398
1.636,-10.0666318049535
1.642,-10.0334913328944
1.648,-10.0010312503737
1.654,-9.96922688527656
1.66,-9.9380548014653
1.666,-9.90749272134092
1.672,-9.87751945419245
1.678,-9.84811482985926
1.684,-9.81925963728358
1.69,-9.79093556757787
1.696,-9.76312516127723
1.702,-9.73581175949148
1.708,-9.70897945871737
1.714,-9.68261306911999
1.72,-9.6566980761486
1.726,-9.63122060541968
1.732,-9.60616739088799
1.738,-9.58152574644767
1.744,-9.55728354128016
1.75,-9.53342917953146
1.756,-9.50995158532017
1.762,-9.48684019476384
1.768,-9.4640849578786
1.774,-9.44167635527105
1.78,-9.4196054383501
1.786,-9.39786390915991
1.792,-9.37644427102324
1.798,-9.35534011415019
1.804,-9.33454667833433
1.81,-9.31406203830587
1.816,-9.29388985952427
1.822,-9.27404678343051
1.828,-9.25458694407723
1.834,-9.23571895500217
1.84,-9.21910922794049
1.846,-9.19003692913834
1.852,-9.17556975303505
1.858,-9.15781130968522
1.864,-9.13985996150638
1.87,-9.1219976215381
1.876,-9.10429355970138
1.882,-9.08677042702313
1.888,-9.06943581416158
1.894,-9.05229128539719
1.9,-9.03533564672647
1.906,-9.01856632597115
1.912,-9.00198002348695
1.918,-8.98557304508125
1.924,-8.96934148315617
1.93,-8.95328131990697
1.936,-8.93738848806449
1.942,-8.92165890736005
1.948,-8.90608850653032
1.954,-8.89067323640682
1.96,-8.87540907734318
1.966,-8.86029204295309
1.972,-8.84531818138938
1.978,-8.83048357495078
1.984,-8.81578433853002
1.99,-8.8012166172442
1.996,-8.78677658347734
2.002,-8.77246043349156
2.008,-8.75826438371432
2.014,-8.74418466677518
2.02,-8.73021752734244
2.026,-8.71635921779351
2.032,-8.7026059937409
2.038,-8.68895410942732
2.044,-8.67539981299692
2.05,-8.66193934164498
2.056,-8.64856891664471
2.062,-8.63528473824703
2.068,-8.62208298044684
2.074,-8.60895978560747
2.08,-8.59591125893362
2.086,-8.58293346278133
2.092,-8.57002241079294
2.098,-8.55717406184321
2.104,-8.54438431378235
2.11,-8.53164899696046
2.116,-8.51896386751669
2.122,-8.50632460041606
2.128,-8.49413127685012
2.134,-8.48231160354938
2.14,-8.47043292784847
2.146,-8.45848918591895
2.152,-8.44647395846471
