"Freq [GHz]","dB(St(5,5)) []"
1,-5.77518150522054
1.006,-5.6647755980708
1.012,-5.57935654918596
1.018,-5.51456311685319
1.024,-5.4653290389991
1.03,-5.42719735395174
1.036,-5.39685948188154
1.042,-5.37106135276027
1.048,-5.34832762086748
1.054,-5.32710346384989
1.06,-5.30638969165799
1.066,-5.2855118654732
1.072,-5.2640048132188
1.078,-5.24166646699414
1.084,-5.21832112405473
1.09,-5.19394120379949
1.096,-5.16856006943854
1.102,-5.14229542116322
1.108,-5.11486628605539
1.114,-5.08708844099742
1.12,-5.05864029583987
1.126,-5.0297362355817
1.132,-5.00053581895098
1.138,-4.97138700175394
1.144,-5.7995285821646
1.15,-5.77852436341153
1.156,-5.75608758226776
1.162,-5.73223864673129
1.168,-5.70699639579114
1.174,-5.68670160257922
1.18,-5.61684760181143
1.186,-5.51213350014002
1.192,-4.97390823054674
1.198,-4.69462902161174
1.204,-5.42500276769941
1.21,0.273827930668048
1.216,-4.32667393405589
1.222,-4.55544467372193
1.228,-4.58360413442035
1.234,-4.56870992902218
1.24,-4.54749773300742
1.246,-4.52962867025933
1.252,-4.51466265998759
1.258,-4.49949153005979
1.264,-4.48234209856793
1.27,-4.46607039536672
1.276,-4.47463329765282
1.282,-5.09017718111635
1.288,-5.05806284933208
1.294,-5.02654021801438
1.3,-4.99561120098488
1.306,-4.96530526638916
1.312,-4.93564084631237
1.318,-4.9066345448873
1.324,-4.87829725174116
1.33,-4.85063678739821
1.336,-4.823657307744
1.342,-4.79736027630959
1.348,-4.77174473942291
1.354,-4.74680881937208
1.36,-4.72254638597582
1.366,-4.69895273012349
1.372,-4.67602074338274
1.378,-4.65374268125443
1.384,-4.63211164415046
1.39,-4.61110715584406
1.396,-4.59073730814571
1.402,-4.57098200987481
1.408,-4.55183285239576
1.414,-4.53328256378674
1.42,-4.51536632411164
1.426,-4.49793231952114
1.432,-4.48111522000417
1.438,-4.4648577599826
1.444,-4.449151156473
1.45,-4.43398693090018
1.456,-4.41935736126876
1.462,-4.40525310402231
1.468,-4.39166865836715
