"Freq [GHz]","dB(St(2,2)) []"
1,-2.71347227167691
1.006,-2.8814661210754
1.012,-3.05668775215097
1.018,-3.23741640700666
1.024,-3.40710084745565
1.03,-3.5688385906855
1.036,-3.71486634502052
1.042,-3.83744832708063
1.048,-3.93905889908197
1.054,-4.01498400230709
1.06,-4.07089637191199
1.066,-4.10863334148913
1.072,-4.05881026978119
1.078,-4.14051065854569
1.084,-4.1378063568365
1.09,-4.13965293004128
1.096,-4.14471250825889
1.102,-4.16451205102832
1.108,-4.07158798991939
1.114,-4.09412597294162
1.12,-4.08552397924527
1.126,-4.05998113314245
1.132,-4.03849572031269
1.138,-4.01593576284956
1.144,-3.79883789844666
1.15,-3.9487547415745
1.156,-3.92342691993949
1.162,-3.88731380557613
1.168,-3.84753208219432
1.174,-3.80428917429942
1.18,-3.76270665444024
1.186,-3.71718031444112
1.192,-3.67209955247584
1.198,-3.62314216045855
1.204,-3.57604132939879
1.21,-3.52501311338833
1.216,-3.48387393252765
1.222,-3.43718971487991
1.228,-3.39150813973219
1.234,-3.34672823472532
1.24,-3.30293271240548
1.246,-3.26021107709605
1.252,-3.21864011947043
1.258,-3.17828048236558
1.264,-3.13917455886672
1.27,-3.10133616700368
1.276,-3.06465937144337
1.282,-3.02969993423628
1.288,-2.99540124678484
1.294,-2.96260070805941
1.3,-2.93100859797651
1.306,-2.90060584983516
1.312,-2.87138780580865
1.318,-2.84304873861738
1.324,-2.81614963167148
1.33,-2.7901952839158
1.336,-2.76524342142046
1.342,-2.7412406476729
1.348,-2.71800114292181
1.354,-2.69677642891708
1.36,-2.67513273665324
1.366,-2.65461322555091
1.372,-2.6348952275001
1.378,-2.61590563273039
1.384,-2.59758489285988
1.39,-2.57986649790895
1.396,-2.56266059274211
1.402,-2.54581660335166
1.408,-2.529001770093
1.414,-2.51114519850401
1.42,-2.49104280194015
1.426,-2.51041988535617
1.432,-2.48409235045573
1.438,-2.46819035491808
1.444,-2.45436694316146
1.45,-2.44152497832228
1.456,-2.42934382581558
1.462,-2.41768955304191
1.468,-2.40649253790348
1.474,-2.39571092640354
1.48,-2.38531709834703
1.486,-2.37529188838814
1.492,-2.36562186929461
1.498,-2.35629799613103
1.504,-2.34731491486334
1.51,-2.33867062185331
1.516,-2.33036632169117
1.522,-2.32240640390428
1.528,-2.31479849430829
1.534,-2.30755355447433
1.54,-2.30068601185451
1.546,-2.29421390765353
1.552,-2.28815905157003
1.558,-2.28254717308457
1.564,-2.27660758724625
1.57,-2.26856814269447
1.576,-2.26071937558106
1.582,-2.25306567648073
1.588,-2.24561147127225
1.594,-2.23836121829473
1.6,-2.23131940513089
1.606,-2.22449054497422
1.612,-2.21787917253069
1.618,-2.21148983939809
1.624,-2.20532710885723
1.63,-2.199395549998
1.636,-2.19369973109025
1.642,-2.18824421209226
1.648,-2.18303353616923
1.654,-2.17807222006778
1.66,-2.17336474315898
1.666,-2.16891553491947
1.672,-2.16472896056423
1.678,-2.16080930447078
1.684,-2.15716075093675
1.69,-2.15378736168067
1.696,-2.15069304931633
1.702,-2.14788154578272
1.708,-2.14535636436534
1.714,-2.14312075345228
1.72,-2.14117763946115
1.726,-2.13952955533705
1.732,-2.13817854948124
1.738,-2.13712606763336
1.744,-2.13637279661388
1.75,-2.13591845310998
1.756,-2.1357614913978
1.762,-2.13589868839238
1.768,-2.13632453772039
1.774,-2.13703033687104
1.78,-2.13800276291748
1.786,-2.13922155966878
1.792,-2.14065560334967
1.798,-2.14225583042428
1.804,-2.14394164071445
1.81,-2.14557245087154
1.816,-2.14688123262271
1.822,-2.14729373867738
1.828,-2.14531181368865
1.834,-2.13541057857805
1.84,-2.06683863984085
1.846,-2.28551883919629
1.852,-2.22219055905649
1.858,-2.21403164107024
