"Freq [GHz]","dB(St(1,3)) []"
1,-23.1259700672247
1.006,-23.3338775235612
1.012,-23.3114920349106
1.018,-22.7949147936997
1.024,-21.7065316140157
1.03,-20.2930672586575
1.036,-18.8861547269243
1.042,-17.6833791755218
1.048,-16.7408644800107
1.054,-16.0378780259355
1.06,-15.5271967837902
1.066,-15.1608036532681
1.072,-14.8993218123565
1.078,-14.7134732886872
1.084,-14.5825829276601
1.09,-14.4924845047036
1.096,-14.4336861051082
1.102,-14.3999856735656
1.108,-14.3874923143839
1.114,-14.393954188607
1.12,-14.4183008396448
1.126,-14.4603292172862
1.132,-14.520482877957
1.138,-14.5996891791206
1.144,-14.6992300463035
1.15,-14.820629295318
1.156,-14.9655447356506
1.162,-15.1356572893968
1.168,-15.3325527620788
1.174,-15.5575950462572
1.18,-15.811792518524
1.186,-16.0956620795317
1.192,-16.4090974184398
1.198,-16.7512493767132
1.204,-17.1204266032935
1.21,-17.5140241684932
1.216,-17.9284868747838
1.222,-18.3593132805222
1.228,-18.8011064367789
1.234,-19.2476780441493
1.24,-19.69221338824
1.246,-20.1275033767632
1.252,-20.5462451789562
1.258,-20.941402756101
1.264,-21.3066032549745
1.27,-21.6365281815755
1.276,-21.927245850155
1.282,-22.1764309535885
1.288,-22.3834322083008
1.294,-22.5491773698002
1.3,-22.675937513535
1.306,-22.7669980601493
1.312,-22.8262947707724
1.318,-22.8580678697191
1.324,-22.8665716070434
1.33,-22.855857322804
1.336,-22.829631468722
1.342,-22.7911790807787
1.348,-22.7433380714817
1.354,-22.6885090145845
1.36,-22.628687001451
1.366,-22.5655051239736
1.372,-22.5002821848718
1.378,-22.4340698426579
1.384,-22.3676963955323
1.39,-22.3018058165326
1.396,-22.2368915747764
1.402,-22.1733253368981
1.408,-22.1113809490274
1.414,-22.0512542401145
1.42,-21.9930792256646
1.426,-21.9369412706565
1.432,-21.8828877200682
1.438,-21.8309364427132
1.444,-21.7810826693763
1.45,-21.7333044451879
1.456,-21.6875669614697
1.462,-21.6438259848638
1.468,-21.6020305613571
1.474,-21.5621251392794
1.48,-21.5240512276867
1.486,-21.4877486839168
1.492,-21.4531567057107
1.498,-21.4202145884047
1.504,-21.3888622956993
1.51,-21.3590408828441
1.516,-21.3306928033241
1.522,-21.3037621239056
1.528,-21.2781946679085
1.534,-21.2539381025723
1.54,-21.2309419831792
1.546,-21.2091577640274
1.552,-21.1885387842933
1.558,-21.1690402351688
1.564,-21.1506191133413
1.57,-21.1332341648195
1.576,-21.1168458222642
1.582,-21.1014161382961
1.588,-21.0869087167087
1.594,-21.0732886430772
1.6,-21.0605224158999
1.606,-21.0485778791299
1.612,-21.0374241567297
1.618,-21.0270315896994
1.624,-21.0173716758875
1.63,-21.0084170127789
1.636,-21.000141243363
1.642,-20.9925190051137
1.648,-20.9855258820571
1.654,-20.9791383598568
1.66,-20.973333783815
1.666,-20.9680903196577
1.672,-20.9633869169549
1.678,-20.9592032750095
1.684,-20.9555198110374
1.69,-20.9523176304513
1.696,-20.9495784990562
1.702,-20.947284816955
1.708,-20.9454195939609
1.714,-20.9439664263045
1.72,-20.9429094744198
1.726,-20.9422334415824
1.732,-20.9419235531653
1.738,-20.9419655362608
1.744,-20.9423455994011
1.75,-20.9430504120836
1.756,-20.9440670837764
1.762,-20.945383142038
1.768,-20.9469865093318
1.774,-20.9488654780511
1.78,-20.951008683185
1.786,-20.9534050719521
1.792,-20.9560438696029
1.798,-20.9589145404387
1.804,-20.96200674292
1.81,-20.96531027754
1.816,-20.9688150259439
1.822,-20.9725108796108
1.828,-20.9763876563574
1.834,-20.9804350031167
1.84,-20.9846422841345
1.846,-20.9889984553864
1.852,-20.9934919294406
1.858,-20.9981104415797
1.864,-21.0028409400521
1.87,-21.0076695445808
1.876,-21.0125816532739
1.882,-21.0175623362256
1.888,-21.0225972414015
1.894,-21.0276743538485
1.9,-21.0327870633552
1.906,-21.0379390078402
1.912,-21.0431508355468
1.918,-21.048467977106
1.924,-21.0539664099057
1.93,-21.0597507487684
1.936,-21.065938331523
1.942,-21.0726283215747
1.948,-21.0798666457604
1.954,-21.08762653304
1.96,-21.0958178931865
1.966,-21.1043193155943
1.972,-21.1130130777026
1.978,-21.1218074175387
1.984,-21.1306429082432
1.99,-21.1394883147009
1.996,-21.148332564389
2.002,-21.1571770267681
2.008,-21.1660297083537
2.014,-21.1749014708085
2.02,-21.1838038193354
2.026,-21.1927477413345
2.032,-21.2017431834772
2.038,-21.2107988880812
2.044,-21.2199224158994
2.05,-21.2291202548459
2.056,-21.238397959446
2.062,-21.2477602925376
2.068,-21.2572113558786
2.074,-21.2667547045117
2.08,-21.2763934439574
2.086,-21.2861303113147
2.092,-21.2959677421608
2.098,-21.3059079253436
2.104,-21.3159528476624
2.11,-21.3261043302161
2.116,-21.3363640579368
2.122,-21.3467336035821
2.128,-21.3572144472338
2.134,-21.3678079921557
2.14,-21.3785155777083
2.146,-21.3893384898791
2.152,-21.4002779698846
