"Freq [GHz]","dB(St(1,5)) []"
1,-13.3834612815272
1.006,-11.540291948027
1.012,-11.1119472603576
1.018,-11.0551200169912
1.024,-11.1234635024501
1.03,-11.2372123629543
1.036,-11.3717576162545
1.042,-11.5229867572973
1.048,-11.6742340840498
1.054,-11.822390291564
1.06,-11.9640943566247
1.066,-12.097297883508
1.072,-12.2206713798351
1.078,-12.3343677117995
1.084,-12.4381776403085
1.09,-12.532746974595
1.096,-12.6189058364454
1.102,-12.6976472274422
1.108,-12.7700550846155
1.114,-12.837246742752
1.12,-12.900327563891
1.126,-12.9603510106963
1.132,-13.0182661254187
1.138,-13.0746407417179
1.144,-13.1301729127539
1.15,-13.1847215027368
1.156,-13.2377300789958
1.162,-13.2881640163889
1.168,-13.3341161638009
1.174,-13.372940800002
1.18,-13.4012852012172
1.186,-13.4152527186512
1.192,-13.410754555205
1.198,-13.3840543880105
1.204,-13.3324314333702
1.21,-13.2548019649134
1.216,-13.1520976138043
1.222,-13.0272476684919
1.228,-12.8847476562191
1.234,-12.7299490795213
1.24,-12.5682895018636
1.246,-12.4046618831564
1.252,-12.2430299072626
1.258,-12.0862957121246
1.264,-11.9363657585274
1.27,-11.794368057954
1.276,-11.6612946677575
1.282,-11.5355476202781
1.288,-11.4185004560815
1.294,-11.30909562957
1.3,-11.2069023578567
1.306,-11.1113849705621
1.312,-11.0218368518171
1.318,-10.9415430638007
1.324,-10.8622330590109
1.33,-10.7897033508328
1.336,-10.7223470458304
1.342,-10.6598415430656
1.348,-10.6015370463164
1.354,-10.5517968617538
1.36,-10.5023640984575
1.366,-10.4586826274899
1.372,-10.4198496000359
1.378,-10.3858689146176
1.384,-10.356856734558
1.39,-10.3329942913611
1.396,-10.3145225823155
1.402,-10.3017448834094
1.408,-10.2950320869783
1.414,-10.2948308056867
1.42,-10.3017069844533
1.426,-10.3160700052612
1.432,-10.3389027728094
1.438,-10.3708753082471
1.444,-10.4129064006188
1.45,-10.4660047558358
1.456,-10.531267973018
