"Freq [GHz]","dB(St(4,4)) []"
1,-5.880200398568
1.006,-5.84728504878876
1.012,-5.82562705470688
1.018,-5.81427403541221
1.024,-5.81198615110048
1.03,-5.81734164628968
1.036,-5.82884264808188
1.042,-5.84500980138069
1.048,-5.86445828023977
1.054,-5.88595190636939
1.06,-5.9084356253722
1.066,-5.9310489930025
1.072,-5.95312457040794
1.078,-5.97417543615306
1.084,-5.99387570653566
1.09,-6.01203731027989
1.096,-6.02858551333595
1.102,-6.04353497535973
1.108,-6.05696751246171
1.114,-6.06901226319764
1.12,-6.07982860025591
1.126,-6.08959187950177
1.132,-6.09848194826777
1.138,-6.10667422524171
1.144,-6.11433309821756
1.15,-6.12160735082081
1.156,-6.12862731619473
1.162,-6.13550345831722
1.168,-6.14232609569203
1.174,-6.14916600432695
1.18,-6.15607566455482
1.186,-6.16309094718624
1.192,-6.17023306685852
1.198,-6.17751066275765
1.204,-6.18492189803148
1.21,-6.19245649857474
1.216,-6.20009767954364
1.222,-6.20782393517136
1.228,-6.21561069763456
1.234,-6.22343191241338
1.24,-6.23126165297128
1.246,-6.23907606998515
1.252,-6.24685644542146
1.258,-6.25459568888431
1.264,-6.26231708943767
1.27,-6.27015182256646
1.276,-6.2789506564673
1.282,-6.26333648938179
1.288,-6.28744560997316
1.294,-6.29511650353127
1.3,-6.3018699988034
1.306,-6.30819523512849
1.312,-6.31419341736612
1.318,-6.31989558868264
1.324,-6.32531299588904
1.33,-6.33045019468477
1.336,-6.33530945201105
1.342,-6.3398924593214
1.348,-6.34420105065526
1.354,-6.34823750345098
1.36,-6.35200464852514
1.366,-6.35550588775414
1.372,-6.35874516600321
1.378,-6.36172692074943
1.384,-6.3644560218035
1.39,-6.36693770792454
1.396,-6.36917752411867
1.402,-6.37118126173414
1.408,-6.37295490249352
1.414,-6.37450456702534
1.42,-6.37583646810628
1.426,-6.37695686861028
1.432,-6.3778720440298
1.438,-6.37858824935618
1.444,-6.37911169006134
1.45,-6.3794484969009
1.456,-6.37960470425052
1.462,-6.37958623168864
1.468,-6.3793988685462
1.474,-6.37904826115523
1.48,-6.37853990254152
1.486,-6.37787912432145
1.492,-6.37707109057843
1.498,-6.37612079350942
1.504,-6.37503305064734
1.51,-6.37381250347955
1.516,-6.37246361729659
1.522,-6.37099068211837
1.528,-6.36939781455799
1.534,-6.36768896049455
1.54,-6.3658678984377
1.546,-6.36393824347706
1.552,-6.36190345171905
1.558,-6.35976682512279
1.564,-6.35753151665534
1.57,-6.35520053569404
1.576,-6.35277675361129
1.582,-6.35026290948364
1.588,-6.34766161587361
1.594,-6.34497536463838
1.6,-6.34220653272474
1.606,-6.33935738791507
1.612,-6.33643009449337
1.618,-6.3334267188049
1.624,-6.33034923468664
1.63,-6.32719952874974
1.636,-6.32397940549797
1.642,-6.32069059226957
1.648,-6.31733474399234
1.654,-6.31391344774451
1.66,-6.31042822711582
1.666,-6.30688054636563
1.672,-6.30327181437629
1.678,-6.29960338840176
1.684,-6.29587657761283
1.69,-6.29209264644139
1.696,-6.28825281772735
1.702,-6.28435827567266
1.708,-6.28041016860759
1.714,-6.27640961157505
1.72,-6.27235768873938
1.726,-6.26825545562612
1.732,-6.26410394119997
1.738,-6.25990414978802
1.744,-6.25565706285566
1.75,-6.25136364064262
1.756,-6.24702482366647
1.762,-6.24264153410118
1.768,-6.23821467703772
1.774,-6.23374514163427
1.78,-6.22923380216262
1.786,-6.2246815189579
1.792,-6.22008913927808
1.798,-6.21545749807965
1.804,-6.21078741871555
