"Freq [GHz]","dB(St(5,5)) []"
1,-5.71753002635488
1.006,-6.23325436712981
1.012,-6.46761661819491
1.018,-6.57033714596848
1.024,-6.63124118281609
1.03,-6.67071126784597
1.036,-6.70316932471902
1.042,-6.7330000005911
1.048,-6.76226858755571
1.054,-6.79200980782652
1.06,-6.82284889281928
1.066,-6.85489205421498
1.072,-6.8967996988407
1.078,-6.92267995869023
1.084,-6.96300281191015
1.09,-6.98828514419714
1.096,-7.03463286839936
1.102,-7.07718909385462
1.108,-7.11276937119955
1.114,-7.15632127260514
1.12,-7.19847504615641
1.126,-7.2409313016861
1.132,-7.28416868141209
1.138,-7.3314302757775
1.144,-7.37033781458305
1.15,-7.41504375089881
1.156,-7.45257719510606
1.162,-7.50567379072749
1.168,-7.54645263920955
1.174,-7.59224671090996
1.18,-7.63011677591308
1.186,-7.67635888168733
1.192,-7.73780691211158
1.198,-7.75341078526483
1.204,-7.79919917859366
1.21,-7.80141408282405
1.216,-7.87596637444306
1.222,-7.91315875432634
1.228,-7.9491572706207
1.234,-7.98387653135648
1.24,-8.01718988264533
1.246,-7.99081321874248
1.252,-8.08271404703863
1.258,-8.09201390492425
1.264,-8.61192296421894
1.27,-4.41217014287956
1.276,-8.54063194845241
1.282,-8.58125264187757
1.288,-8.55942814058936
1.294,-8.56013635255801
1.3,-8.55083363023768
1.306,-8.52935186371371
1.312,-8.49420206771427
1.318,-8.44408428669924
1.324,-8.37795922339254
1.33,-8.2952577813679
1.336,-8.19617176513791
1.342,-8.08198702184426
1.348,-7.95539322138209
1.354,-7.82066876188733
1.36,-7.68361940794957
1.366,-7.55117380618352
1.372,-7.43062678393628
1.378,-7.32865674946313
1.384,-7.25036525248385
1.39,-7.19861593856162
1.396,-7.17385134990053
1.402,-7.17438719991052
1.408,-7.19702543857142
1.414,-7.23776578341645
1.42,-7.29244211578175
1.426,-7.35709184028409
1.432,-7.42840638375649
1.438,-7.50358439642248
1.444,-7.58047513650705
1.45,-7.65746894964699
1.456,-7.733409323439
1.462,-7.80750066752203
1.468,-7.87922481871694
1.474,-7.94827083808195
1.48,-8.01447871958065
1.486,-8.07779572537209
1.492,-8.13824333951986
