"Freq [GHz]","dB(St(1,2)) []"
1,3.42676599021059
1.006,0.846863050512848
1.012,3.6779718082067
1.018,7.09262066227544
1.024,7.06096645890929
1.03,4.27296950889543
1.036,1.83056041034719
1.042,0.0843704945012563
1.048,-1.1703145265713
1.054,-2.08243021788963
1.06,-2.75415557257992
1.066,-3.25318364331639
1.072,-3.62354664967677
1.078,-3.90073530073628
1.084,-4.10432737641355
1.09,-4.25085470496521
1.096,-4.35169826192437
1.102,-4.41490462086918
1.108,-4.44628550971335
1.114,-4.4494943258788
1.12,-4.42733033171553
1.126,-4.38143986891079
1.132,-4.31277219631325
1.138,-4.22150894922127
1.144,-4.10430710102087
1.15,-3.9714363148314
1.156,-3.81136433399271
1.162,-3.62689031132965
1.168,-3.41733443583936
1.174,-3.18166618658351
1.18,-2.91877089142099
1.186,-2.62750309373167
1.192,-2.30669899570096
1.198,-1.95516921577236
1.204,-1.57161559264066
1.21,-1.15108079479971
1.216,-0.706743387328011
1.222,-0.220880811723272
1.228,0.300585603721311
1.234,0.858525448715294
1.24,1.45310410695335
1.246,2.08365562310361
1.252,2.74819989989137
1.258,3.4426678389097
1.264,4.15972966445143
1.27,4.88703732604957
1.276,5.60371741676728
1.282,-8.62406669548586
1.288,-8.72404382350837
1.294,-8.64837953900982
1.3,-8.5718185107918
1.306,-8.50369133853946
1.312,-8.43534631832434
1.318,-8.3710365729388
1.324,-8.31119011280748
1.33,-8.25740693650956
1.336,-8.21065754937695
1.342,-8.17212321821546
1.348,-8.14313574726061
1.354,-8.12494433080888
1.36,-8.11958317782255
1.366,-8.12865236116593
1.372,-8.15431072917815
1.378,-8.1989778717386
1.384,-8.26543059037125
1.39,-8.35688511486826
1.396,-8.4771285621209
1.402,-8.63081439960561
1.408,-8.82446585094092
1.414,-9.07220371306135
1.42,-9.51385008550247
1.426,-9.69779456062986
1.432,-10.1145074198586
1.438,-10.6042418362302
1.444,-11.1665818494917
1.45,-11.7828743452892
1.456,-12.3939294084763
1.462,-12.8664465350272
1.468,-12.9719094173876
1.474,-12.480316865797
1.48,-11.3573632791326
1.486,-9.80885510796261
1.492,-8.08962150031372
1.498,-6.40790841863782
1.504,-4.83499195062675
1.51,-3.44407976568851
1.516,-2.2057106085527
1.522,-1.17794712765133
1.528,-0.123590227267397
1.534,0.418745880065712
1.54,1.00845136936843
1.546,0.766981310794964
1.552,1.50758947763828
1.558,1.76594322470511
1.564,1.83175937564582
1.57,1.51025381323744
1.576,1.12441203508556
1.582,0.685646078848652
1.588,0.207103253968231
1.594,-0.297812051220141
1.6,-0.816547802537227
1.606,-1.33806217983066
1.612,-1.85308944062638
1.618,-2.35413317345622
1.624,-2.83530518149992
1.63,-3.29209928351868
1.636,-3.721156191543
1.642,-4.12004913933875
1.648,-4.48710238287832
1.654,-4.82124457813713
1.66,-5.12189397023921
1.666,-5.38887023200547
1.672,-5.62232718802519
1.678,-5.82270043808747
1.684,-5.99066240081218
1.69,-6.12706710694461
1.696,-6.23277408178939
1.702,-6.30364780008724
1.708,-6.36231599296182
1.714,-6.38472793834821
1.72,-6.38333904166916
1.726,-6.35934785601208
1.732,-6.31445225276637
1.738,-6.25044634309431
1.744,-6.16915266301857
1.75,-6.07239044034373
1.756,-5.96195283235381
1.762,-5.83958843874767
1.768,-5.70698602755345
1.774,-5.56576216496887
1.78,-5.41745157733717
1.786,-5.2635000644488
1.792,-5.1052597541798
1.798,-4.94398648368362
1.804,-4.78083914432564
1.81,-4.6168810045122
1.816,-4.4530835545982
1.822,-4.29033523202772
1.828,-4.12946533463115
1.834,-3.97134524698375
1.84,-3.81792693286001
1.846,-3.65674261494736
1.852,-3.51304864507378
1.858,-3.37026356741279
1.864,-3.23184705876442
1.87,-3.09832786284099
1.876,-2.96997895818118
1.882,-2.84697936835945
1.888,-2.72944799024702
1.894,-2.61745629142829
1.9,-2.51103552676103
1.906,-2.4101820344394
1.912,-2.31486164472476
1.918,-2.22501353896541
1.924,-2.14055365588879
1.93,-2.0613776246862
1.936,-1.98736309598329
1.942,-1.91837115494733
1.948,-1.85424606306833
1.954,-1.79481136970442
1.96,-1.7398565572082
1.966,-1.68909308301588
1.972,-1.6419763765004
1.978,-1.59650627227482
1.984,-1.42578259450772
1.99,-1.54141086786042
1.996,-1.50669566625367
2.002,-1.47851248885807
2.008,-1.45440173905898
2.014,-1.43377435051755
2.02,-1.41634275505503
2.026,-1.40190735889982
2.032,-1.39030438331544
2.038,-1.38138875118404
2.044,-1.3750273120314
2.05,-1.3710957626336
2.056,-1.36947707452836
2.062,-1.37006059676671
2.068,-1.37274148296143
2.074,-1.37742028246123
2.08,-1.38400261817383
2.086,-1.39239891198905
2.092,-1.40252413761598
2.098,-1.41429759030311
2.104,-1.42764266800243
2.11,-1.44248666127163
2.116,-1.45876055067999
2.122,-1.47639881126291
2.128,-1.4941512102104
2.134,-1.51262232053422
2.14,-1.53301664559358
2.146,-1.55512557503122
2.152,-1.57876674914999
2.158,-1.60378105210782
2.164,-1.63002984424984
2.17,-1.65739245420338
2.176,-1.68576393227965
2.182,-1.71505305495626
2.188,-1.74518056346692
2.194,-1.77607761614525
2.2,-1.8076844329869
2.206,-1.83994911108867
2.212,-1.87282659063327
2.218,-1.90627775253249
2.224,-1.94026863046786
2.23,-1.97476972170957
2.236,-2.00975538264455
2.242,-2.04520329633327
2.248,-2.08109400059194
2.254,-2.11741046602242
2.26,-2.15413771404316
2.266,-2.19126246525341
2.272,-2.22877280830533
2.278,-2.26665787873099
2.284,-2.30490753566291
2.29,-2.34351202175715
2.296,-2.38246158732535
2.302,-2.42174605279105
2.308,-2.46135427256372
2.314,-2.5012734456073
2.32,-2.54148818863234
2.326,-2.5819792382862
2.332,-2.62272156245638
2.338,-2.66368150517617
2.344,-2.70481229682636
2.35,-2.74604668274435
2.356,-2.78728421174802
2.362,-2.82836800619155
2.368,-2.86903918798034
2.374,-2.90883906398402
2.38,-2.94687276102839
2.386,-2.98113530538652
2.392,-3.00604141901682
2.398,-2.99831105196614
2.404,-2.73052889198816
2.41,-3.38973147218831
2.416,-3.34060067406464
2.422,-3.35929561064823
2.428,-3.39352460884812
2.434,-3.4339149365696
2.44,-3.47751647388184
2.446,-3.52310977394389
2.452,-3.57010115381151
2.458,-3.6181681611576
2.464,-3.66712149736987
2.47,-3.71684349090497
2.476,-3.76725780560294
2.482,-3.81831333082533
2.488,-3.86997506955564
2.494,-3.92221871846934
2.5,-3.97502730600964
2.506,-4.02838903184372
2.512,-4.08229583576231
2.518,-4.13674242476916
2.524,-4.19172559663749
2.53,-4.24724376037757
2.536,-4.30329659057645
2.542,-4.35988477467945
2.548,-4.41700982603546
2.554,-4.47467394429073
2.56,-4.53287991042303
2.566,-4.59163100749781
2.572,-4.65093096079157
2.578,-4.71078389268804
2.584,-4.7711942889817
2.59,-4.83216697409079
2.596,-4.89370709330301
2.602,-4.95582010062574
2.608,-5.01851175113972
2.614,-5.08178809699536
2.62,-5.1456554863678
2.626,-5.21012056481781
2.632,-5.27519027860155
2.638,-5.34087187954278
2.644,-5.4071729311307
2.65,-5.47410131554157
2.656,-5.54166524130365
2.662,-5.60987325133706
2.668,-5.67873423110335
2.674,-5.74825741659541
2.68,-5.81845240188801
2.686,-5.88932914595319
2.692,-5.96089797842339
2.698,-6.03316960395925
2.704,-6.10615510484826
2.71,-6.1798659414259
2.716,-6.2543139498723
2.722,-6.32951133689529
2.728,-6.4054706707656
2.734,-6.48220486812233
2.74,-6.55972717591724
2.746,-6.63805114781597
2.752,-6.71719061432373
2.758,-6.79715964585469
2.764,-6.87797250791816
2.77,-6.95964360755449
2.776,-7.04218743012089
2.782,-7.12561846550513
2.788,-7.20995112283661
2.794,-7.29519963277345
2.8,-7.38137793647525
2.806,-7.46849956042866
2.812,-7.55657747638171
2.818,-7.64562394576869
2.824,-7.73565034817558
2.83,-7.82666699361167
2.836,-7.91868291862151
2.842,-8.01170566659697
2.848,-8.10574105303542
2.854,-8.20079291693802
2.86,-8.29686286005257
2.866,-8.39394997623458
2.872,-8.49205057382168
2.878,-8.59115789458131
