"Freq [GHz]","dB(St(1,1)) []"
1,-3.14962782256382
1.006,-2.15225165431512
1.012,-0.579013680011511
1.018,1.33771835314223
1.024,2.99645702287355
1.03,3.87501260350077
1.036,4.0178634502491
1.042,3.79132689766471
1.048,3.46415341602633
1.054,3.15079859626904
1.06,2.88560308278989
1.066,2.67275618839435
1.072,2.50720447684469
1.078,2.38210399619523
1.084,2.29117996824343
1.09,2.22929862571283
1.096,2.1924538425561
1.102,2.17759166747384
1.108,2.18241476283303
1.114,2.20520850207562
1.12,2.24469562014855
1.126,2.29991504059024
1.132,2.37011755155697
1.138,2.45467077284412
1.144,2.55296633611729
1.15,2.66432274526015
1.156,2.78787790282778
1.162,2.92246597606148
1.168,3.06647455456689
1.174,3.21768060548279
1.18,3.37306854693293
1.186,3.52864207047313
1.192,3.67925429286526
1.198,3.81849855970466
1.204,3.93872218826232
1.21,4.03123998385467
1.216,4.08681937552276
1.222,4.09646701624503
1.228,4.05245847270402
1.234,3.94943549799411
1.24,3.78530284203596
1.246,3.5616569743226
1.252,3.28360281132139
1.258,2.95901322349228
1.264,2.59745625879386
1.27,2.20907457059045
1.276,1.8036452529975
1.282,1.38993377372187
1.288,0.975348692621216
1.294,0.565839226603524
1.3,0.165956672943552
1.306,-0.220992300144909
1.312,-0.592753996953513
1.318,-0.947931925390957
1.324,-1.28580588596364
1.33,-1.60617448759037
1.336,-1.90922335923724
1.342,-2.19541792180631
1.348,-2.46541800852648
1.354,-2.72001110181222
1.36,-2.96006099140552
1.366,-3.18646895562174
1.372,-3.4001449596389
1.378,-3.60198676667765
1.384,-3.79286522963365
1.39,-3.97361435669135
1.396,-4.14502502152157
1.402,-4.30784141953515
1.408,-4.46275956139106
1.414,-4.61042724925661
1.42,-4.75144510572514
1.426,-4.8863683248497
1.432,-5.01570889384504
1.438,-5.13993809641301
1.444,-5.25948915753366
1.45,-5.37475992758108
1.456,-5.48611553296037
1.462,-5.59389094290503
1.468,-5.69839341908556
1.474,-5.79990482743066
1.48,-5.89868380099978
1.486,-5.99496774961832
1.492,-6.08897471689289
1.498,-6.18090508863127
1.504,-6.27094315896758
1.51,-6.35925856192414
1.516,-6.44600757694859
1.522,-6.53133431731651
1.528,-6.6153718103202
1.534,-6.69824297796586
1.54,-6.78006152655434
1.546,-6.86093275307589
1.552,-6.94095427584921
1.558,-7.02021669631012
1.564,-7.09880419832319
1.57,-7.17679509087026
1.576,-7.25426229946687
