"Freq [GHz]","dB(St(2,3)) []"
1,-12.9796642537464
1.006,-13.6393926228854
1.012,-12.5393796777526
1.018,-11.0763442068457
1.024,-9.74290147162193
1.03,-8.62879674453648
1.036,-7.71980617885811
1.042,-6.98285343070829
1.048,-6.38656640222137
1.054,-5.90534960092597
1.06,-5.51984246383743
1.066,-5.22153170262956
1.072,-4.89840060920857
1.078,-4.75143412154012
1.084,-4.61398897903769
1.09,-4.51454942409929
1.096,-4.45035949437895
1.102,-4.41788547237618
1.108,-4.41398934400308
1.114,-4.43601530466
1.12,-4.48174039570232
1.126,-4.54932556537362
1.132,-4.63737196391734
1.138,-4.74666431184358
1.144,-4.86273754283427
1.15,-5.00521873316438
1.156,-5.16155849196483
1.162,-5.33232579075467
1.168,-5.5169096767974
1.174,-5.71462570897649
1.18,-5.92479875080589
1.186,-6.14677179577387
1.192,-6.37990277749228
1.198,-6.62355917277372
1.204,-6.87711255383139
1.21,-7.13993360708553
1.216,-7.41138773694596
1.222,-7.69083133323726
1.228,-7.97760893001462
1.234,-8.27105187454506
1.24,-8.57048004014847
1.246,-8.87521041649258
1.252,-9.18458291965583
1.258,-9.49803533092456
1.264,-9.81534827931196
1.27,-10.1376975886001
1.276,-10.4759892720525
1.282,-10.8770354270885
1.288,-11.103271994964
1.294,-11.4242654273823
1.3,-11.7462336602275
1.306,-12.0659945485744
1.312,-12.382530048215
1.318,-12.6951805876827
1.324,-13.0033639731409
1.33,-13.3065180870165
1.336,-13.6041419693499
1.342,-13.896118270608
1.348,-14.1864468548022
1.354,-14.4317607753576
1.36,-14.7094467793819
1.366,-14.9666318639028
1.372,-15.2113622346218
1.378,-15.4437141264059
1.384,-15.6640829394424
1.39,-15.8759171300519
1.396,-16.0914980804604
1.402,-16.3118974019421
1.408,-17.6215654484049
1.414,-17.2115459067611
1.42,-17.2685217492581
1.426,-17.3212587009057
1.432,-17.3711646067022
1.438,-17.4183415605869
1.444,-17.4631563088308
1.45,-17.5059240716793
1.456,-17.5469641728231
1.462,-17.5862422930908
1.468,-17.6243098252106
1.474,-17.6612848173667
1.48,-17.6971908439586
1.486,-17.7323860859436
1.492,-17.7669440724837
1.498,-17.8010276521183
1.504,-17.8347312478122
1.51,-17.8681675904873
1.516,-17.9014218111652
1.522,-17.9345362780157
1.528,-17.9688837023762
1.534,-18.0011110483176
1.54,-18.0343218970646
1.546,-18.0676744978443
1.552,-18.1011730896419
1.558,-18.1348324496067
1.564,-18.1686799244092
1.57,-18.2027895249076
1.576,-18.2371369164748
1.582,-18.2717224139321
1.588,-18.3065446314787
1.594,-18.3416006370424
1.6,-18.3768861078012
1.606,-18.412395485343
1.612,-18.448122129121
1.618,-18.4840584670259
1.624,-18.5201961420255
1.63,-18.5565261538916
1.636,-18.5930389950136
1.642,-18.6297247791105
1.648,-18.666573361136
1.654,-18.7035744454433
1.66,-18.7407176763729
1.666,-18.7779926981771
1.672,-18.8153891512512
1.678,-18.8528965087798
1.684,-18.8905034175749
1.69,-18.9281949780933
1.696,-18.9659358581914
1.702,-19.0031106245831
1.708,-19.0420973765152
1.714,-19.0800116889923
1.72,-19.1180634010338
1.726,-19.1561879905262
1.732,-19.1943711132578
1.738,-19.2326055139033
1.744,-19.270885058648
1.75,-19.3092012681405
1.756,-19.3475358563401
1.762,-19.3858311268748
1.768,-19.4237654948459
1.774,-19.4749079780307
1.78,-19.503214390793
1.786,-19.5415133614096
1.792,-19.5801864852152
1.798,-19.6189879264809
1.804,-19.6576507769092
1.81,-19.6999169982611
1.816,-19.7374059604766
1.822,-19.7767624138422
1.828,-19.8164317189796
1.834,-19.856339222237
1.84,-19.8964251109692
1.846,-19.9367469138875
1.852,-19.9772606755818
1.858,-20.0180311643719
1.864,-20.0590627949928
1.87,-20.1003798840952
1.876,-20.1420094238627
1.882,-20.1839805181535
1.888,-20.2263252711373
1.894,-20.2690817299889
1.9,-20.3123045218359
1.906,-20.3561231562456
1.912,-20.4018252447681
1.918,-20.4430718490644
1.924,-20.4888904600372
1.93,-20.5347778042746
1.936,-20.5811925466895
1.942,-20.6282309282575
1.948,-20.6759482168037
1.954,-20.7243911255306
1.96,-20.773606249018
1.966,-20.8236463466758
1.972,-20.8745854186655
1.978,-20.9266032339756
1.984,-20.987649322396
1.99,-21.0321384089508
1.996,-21.0876987711118
2.002,-21.1450424584609
2.008,-21.2064265523158
2.014,-21.2857524567822
2.02,-21.2915320183198
2.026,-21.3510013672131
2.032,-21.4176611025366
2.038,-21.4846363636886
