"Freq [GHz]","dB(St(1,7)) []"
1,-21.458431740615
1.006,-27.6510018831878
1.012,-23.4816179152721
1.018,-18.8110313253528
1.024,-18.3215395656507
1.03,-18.3475758667665
1.036,-18.4396725431833
1.042,-18.5194122106746
1.048,-18.5716514658227
1.054,-18.5959067003705
1.06,-18.595874746297
1.066,-18.5765356209424
1.072,-18.5430810612363
1.078,-18.5003839117679
1.084,-18.4527068941202
1.09,-18.4035697838756
1.096,-18.355731103421
1.102,-18.3112426617158
1.108,-18.2715392720377
1.114,-18.2375352397222
1.12,-18.2097088982994
1.126,-18.1881583174519
1.132,-18.1725616524575
1.138,-18.1607670201282
1.144,-18.1629296055409
1.15,-18.1615099729813
1.156,-18.1650362118623
1.162,-18.1713902991548
1.168,-18.1794474996369
1.174,-18.1882276725709
1.18,-18.1968877099391
1.186,-18.2047846003023
1.192,-18.2115668350618
1.198,-18.2173333429065
1.204,-18.2232434594559
1.21,-18.2528465726034
1.216,-18.222557015508
1.222,-18.233641462004
1.228,-18.2487065245491
1.234,-18.273280278322
1.24,-18.3128403424628
1.246,-18.3743038789838
1.252,-18.4665764064958
1.258,-18.6009355707475
1.264,-18.7908377265625
1.27,-19.0487940148082
1.276,-19.3578804568755
1.282,0.915223985678993
1.288,-0.0541685257539482
1.294,-1.10310294215805
1.3,-2.15807944796335
1.306,-3.17953867308062
1.312,-4.14915321583191
1.318,-5.06042434176898
1.324,-5.91285408603157
1.33,-6.70894704552583
1.336,-7.45243120209303
1.342,-8.14744909933039
1.348,-8.79811915980698
1.354,-9.4084480381143
1.36,-9.98167133270117
1.366,-10.5213657889203
1.372,-11.0302802290559
1.378,-11.5110043736921
1.384,-11.9658301250359
1.39,-12.3965653442487
1.396,-12.8052154537374
1.402,-13.1931511443176
1.408,-13.561740012013
1.414,-13.9121745644992
1.42,-14.2453494605167
1.426,-14.56251143096
1.432,-14.8641128306252
1.438,-15.1509635744892
1.444,-15.4236804579626
1.45,-15.6828165156212
1.456,-15.9288721054638
1.462,-16.1623046889831
1.468,-16.3835384278072
1.474,-16.5929759805975
1.48,-16.7910235392776
1.486,-16.9782248016909
1.492,-17.1797160086652
1.498,-17.3181732959319
1.504,-17.4740715197776
1.51,-17.6198703140005
1.516,-17.7561116556512
