"Freq [GHz]","dB(St(1,4)) []"
1,-25.8436239491629
1.006,-24.7020159101646
1.012,-23.1145709663672
1.018,-21.1787177253987
1.024,-19.5698346090898
1.03,-18.6086419135702
1.036,-18.1171806087371
1.042,-17.8655378549466
1.048,-17.7246256681726
1.054,-17.6363553401111
1.06,-17.5758127674991
1.066,-17.5320954611454
1.072,-17.5001585322321
1.078,-17.4774560431434
1.084,-17.4625432948658
1.09,-17.4544828115965
1.096,-17.452587265177
1.102,-17.4563077047103
1.108,-17.4651864121441
1.114,-17.4788396450508
1.12,-17.4969551199501
1.126,-17.5192976864691
1.132,-17.5457205098382
1.138,-17.5761808443571
1.144,-17.6107602663533
1.15,-17.649689517502
1.156,-17.6933780709199
1.162,-17.7424482128519
1.168,-17.7977727955309
1.174,-17.8605147858466
1.18,-17.9321652285446
1.186,-18.0145742254157
1.192,-18.1099670919324
1.198,-18.2209353170348
1.204,-18.3503900124568
1.21,-18.5014653265626
1.216,-18.6773622813037
1.222,-18.8811310348492
1.228,-19.1154020944195
1.234,-19.3820929275881
1.24,-19.6821315651119
1.246,-20.0152470761336
1.252,-20.3798726994275
1.258,-20.7731892687653
1.264,-21.1913086098674
1.27,-21.629567762496
1.276,-22.082884694952
1.282,-22.5461201374125
1.288,-23.0143977904257
1.294,-23.4833514066627
1.3,-23.9492856731143
1.306,-24.4092534339862
1.312,-24.8610621602342
1.318,-25.3032275186711
1.324,-25.7348925566208
1.33,-26.1557289386658
1.336,-26.5658332442567
1.342,-26.9656275821616
1.348,-27.3557703344274
1.354,-27.7370800266845
1.36,-28.1104732289687
1.366,-28.4769159805078
1.372,-28.8373873913628
1.378,-29.1928536674693
1.384,-29.5442507023756
1.39,-29.8924734676657
1.396,-30.238370629031
1.402,-30.5827430554495
1.408,-30.9263451353507
1.414,-31.2698880427238
1.42,-31.6140442962161
1.426,-31.9594531213622
1.432,-32.3067262607476
1.438,-32.6564539821621
1.444,-33.009211114597
1.45,-33.3655630003535
1.456,-33.7260712921795
1.462,-34.0912995501045
1.468,-34.461818605504
1.474,-34.83821166086
1.48,-35.2210790825366
1.486,-35.6110428191502
1.492,-36.0087503365795
1.498,-36.4148778969328
1.504,-36.830132914387
1.51,-37.2552549829583
1.516,-37.691014971007
1.522,-38.1382112867292
1.528,-38.5976619973775
1.534,-39.0701908736632
1.54,-39.5566045457034
1.546,-40.0576566807937
1.552,-40.5739932687832
1.558,-41.1060705315602
1.564,-41.6540334499988
1.57,-42.2175382938179
1.576,-42.7954970332909
1.582,-43.3857161587412
1.588,-43.9844002817684
1.594,-44.5854990172909
1.6,-45.1799080383785
1.606,-45.7546146224065
1.612,-46.2920298423751
1.618,-46.7699720410982
1.624,-47.1629621580139
1.63,-47.4453976746291
1.636,-47.5964551844703
1.642,-47.6052869032592
1.648,-47.4741474904204
1.654,-47.217733626378
1.66,-46.8591150266233
1.666,-46.4243963277515
1.672,-45.938293123988
1.678,-45.4216098256956
1.684,-44.8904529738398
1.69,-44.3565279988815
1.696,-43.8279078417383
1.702,-43.3098867612619
1.708,-42.8057361500562
1.714,-42.3173050560433
1.72,-41.8454690878008
1.726,-41.3904537038532
1.732,-40.9520614873066
1.738,-40.5298292717221
1.744,-40.1231353743758
1.75,-39.7312719255801
1.756,-39.3534930351495
1.762,-38.9890463502637
1.768,-38.6371932595447
1.774,-38.2972213754826
1.78,-37.9684517967335
1.786,-37.65024286951
1.792,-37.3419916278891
1.798,-37.043133721405
1.804,-36.7531423825286
1.81,-36.471526810408
1.816,-36.1978302257464
1.822,-35.9316277678979
1.828,-35.672524347461
1.834,-35.4201525278489
1.84,-35.1741704819644
1.846,-34.9342600514062
1.852,-34.7001249229334
1.858,-34.4714889283908
1.864,-34.2480944686647
1.87,-34.0297010586204
1.876,-33.8160839877306
1.882,-33.6070330898204
1.888,-33.4023516147106
1.894,-33.2018551943321
1.9,-33.0053708959624
1.906,-32.812736355487
1.912,-32.6237989839562
1.918,-32.4384152411319
1.924,-32.2564499701687
1.93,-32.0777757880292
1.936,-31.9022725266763
1.942,-31.729826720514
1.948,-31.5603311359417
1.954,-31.3936843392652
1.96,-31.2297902995483
1.966,-31.0685580233057
1.972,-30.9099012182263
1.978,-30.7537379833783
1.984,-30.5999905235872
1.99,-30.4485848858918
1.996,-30.2994507161814
2.002,-30.1525210342922
2.008,-30.007732026003
2.014,-29.8650228505112
2.02,-29.7243354621041
2.026,-29.585614444855
2.032,-29.4488068592824
2.038,-29.3138621000032
2.044,-29.1807317635016
2.05,-29.0493695252103
2.056,-28.9197310251718
2.062,-28.7917737616143
2.068,-28.6654569918319
2.074,-28.5407416398107
2.08,-28.4175902100956
2.086,-28.2959667074269
2.092,-28.1758365617241
2.098,-28.0571665580232
2.104,-27.93992477101
2.11,-27.8240805038201
2.116,-27.7096042308021
2.122,-27.5964675439684
2.128,-27.4846431028753
2.134,-27.3741045876993
2.14,-27.2648266552915
2.146,-27.1567848980124
2.152,-27.0499558051598
2.158,-26.944316726824
2.164,-26.8398458400095
2.17,-26.7365221168821
2.176,-26.6343252950038
2.182,-26.5332358494346
2.188,-26.4332349665854
2.194,-26.3343045197152
2.2,-26.2364270459757
2.206,-26.1395857249111
2.212,-26.043764358329
2.218,-25.9489473514634
2.224,-25.8551196953578
2.23,-25.7622669503999
2.236,-25.6703752309452
2.242,-25.5794311909713
2.248,-25.4894220107072
2.254,-25.4003353841884
2.26,-25.312159507689
2.266,-25.2248830689873
2.272,-25.1384952374233
2.278,-25.0529856547095
2.284,-24.9683444264587
2.29,-24.8845621143953
2.296,-24.8016297292174
2.302,-24.7195387240805
2.308,-24.6382809886743
2.314,-24.5578488438656
2.32,-24.4782350368825
2.326,-24.3994327370161
2.332,-24.3214355318159
2.338,-24.2442374237585
2.344,-24.1678328273682
2.35,-24.0922165667686
2.356,-24.0173838736477
2.362,-23.9433303856161
2.368,-23.8700521449411
2.374,-23.7975455976384
2.38,-23.725807592904
2.386,-23.6548353828686
2.392,-23.5846266226587
2.398,-23.5151793707448
2.404,-23.4464920895619
2.41,-23.3785636463833
2.416,-23.3113933144314
2.422,-23.2449807742058
2.428,-23.1793261150129
2.434,-23.1144298366754
2.44,-23.0502928514053
2.446,-22.9869164858183
2.452,-22.9243024830695
2.458,-22.8624530050906
2.464,-22.8013706349035
2.47,-22.74105837899
2.476,-22.6815196696916
2.482,-22.6227583676153
2.488,-22.5647787640185
2.494,-22.5075855831461
2.5,-22.4511839844908
2.506,-22.3955795649471
2.512,-22.3407783608276
2.518,-22.2867868497087
2.524,-22.2336119520728
2.53,-22.1812610327108
2.536,-22.1297419018492
2.542,-22.0790628159623
2.548,-22.0292324782324
2.554,-21.9802600386142
2.56,-21.9321550934646
2.566,-21.884927684692
