"Freq [GHz]","dB(St(3,2)) []"
1,-13.7130119045571
1.006,-14.8836332908856
1.012,-15.9770137373945
1.018,-16.9986564831922
1.024,-17.9528585297673
1.03,-18.8429323812224
1.036,-19.658171214599
1.042,-20.4301870534114
1.048,-21.1319373544132
1.054,-21.7699107543823
1.06,-22.3428405770562
1.066,-22.848796346612
1.072,-23.2871160341957
1.078,-23.6542559111817
1.084,-23.9520458581262
1.09,-24.1815213017374
1.096,-24.3454645974452
1.102,-24.4469782846336
1.108,-24.501217485488
1.114,-24.496233372479
1.12,-24.4498482716932
1.126,-24.3661536260535
1.132,-24.2503791846196
1.138,-24.1032592738724
1.144,-8.84208062371535
1.15,-8.91374700325955
1.156,-8.9924218677764
1.162,-9.07845570832072
1.168,-9.1710837929773
1.174,-9.45521906727531
1.18,-8.77572723416654
1.186,-8.04386297109885
1.192,-8.72419520606057
1.198,-12.2584813434075
1.204,-10.3204315684925
1.21,-5.53250533168998
1.216,-21.2405868157301
1.222,-23.4036110334049
1.228,-20.7952077353737
1.234,-20.2383722193971
1.24,-20.1071687748713
1.246,-20.025914077325
1.252,-19.8760356657271
1.258,-19.6403782575912
1.264,-19.3545827319798
1.27,-19.1028240238087
1.276,-19.218816709656
1.282,-11.3811425153799
1.288,-11.496247834436
1.294,-11.6097971055235
1.3,-11.7213143043501
1.306,-11.8307152566942
1.312,-11.9378473745249
1.318,-12.0426237140307
1.324,-12.1449422886474
1.33,-12.2447320552006
1.336,-12.3419228847818
1.342,-12.4364612709502
1.348,-12.5283434429617
1.354,-12.6171330315355
1.36,-12.7035353373943
1.366,-12.787045042409
1.372,-12.8677359730709
1.378,-12.9456097378273
1.384,-13.0206219649613
1.39,-13.0931277689295
1.396,-13.1626098586604
1.402,-13.2294006046652
1.408,-13.2934831076582
1.414,-13.3548380033998
1.42,-13.4127304901084
1.426,-13.4696621547881
1.432,-13.5231792709672
1.438,-13.5741620840903
1.444,-13.6226571201718
1.45,-13.6687161892855
1.456,-13.7124241475708
1.462,-13.7537088300613
1.468,-13.7927737008452
1.474,-13.8296123943257
1.48,-13.8642845809063
1.486,-13.8968532074513
1.492,-13.9282047716028
1.498,-13.9557985517349
1.504,-13.9823709269312
1.51,-14.0070473994679
1.516,-14.0298915164044
1.522,-14.0509605812353
1.528,-14.0703105010541
1.534,-14.0879963796591
1.54,-14.1040726001239
1.546,-14.1185928011886
1.552,-14.1316098272463
1.558,-14.1431756733774
1.564,-14.1441135812307
1.57,-14.1177456588871
1.576,-14.0927437845134
1.582,-14.0690289981718
1.588,-14.046524727641
1.594,-14.0251567321798
1.6,-14.0048530484104
1.606,-13.9855439381629
1.612,-13.9671618381296
1.618,-13.9496413111893
1.624,-13.9329189992691
1.63,-13.9169335776225
1.636,-13.9016257104104
1.642,-13.8869380074824
1.648,-13.8728149822642
1.654,-13.8592030106655
1.66,-13.8460502909327
1.666,-13.8333068043782
1.672,-13.820924276926
1.678,-13.808856141421
1.684,-13.7970575006578
1.69,-13.7854850910905
1.696,-13.7740972471917
1.702,-13.7628538664361
1.708,-13.7517163748895
1.714,-13.7406476933896
1.72,-13.7296122043115
1.726,-13.7185757189138
1.732,-13.7075054452703
1.738,-13.6963699567951
1.744,-13.6851391613744
1.75,-13.6737842711291
1.756,-13.6622777728366
