"Freq [GHz]","dB(St(6,7)) []"
1,-12.9796641525844
1.006,-13.6393346080205
1.012,-12.539277945617
1.018,-11.0762171662669
1.024,-9.74275683811983
1.03,-8.6286377791631
1.036,-7.71963487984937
1.042,-6.98267145635054
1.048,-6.38637527055702
1.054,-5.90515069972587
1.06,-5.51963700237741
1.066,-5.22132041912705
1.072,-4.89818857885205
1.078,-4.75121680618828
1.084,-4.61376888992044
1.09,-4.51432740818206
1.096,-4.45013621548817
1.102,-4.41766150134471
1.108,-4.41376518492078
1.114,-4.43579140822789
1.12,-4.4815171675209
1.126,-4.5491033705958
1.132,-4.63715112496648
1.138,-4.74644502909473
1.144,-4.86252054652434
1.15,-5.00500385491772
1.156,-5.16134602587504
1.162,-5.33211594503066
1.168,-5.51670262684635
1.174,-5.71442160315026
1.18,-5.92459771219187
1.186,-6.1465739233328
1.192,-6.37970814719346
1.198,-6.62336783892823
1.204,-6.87692455070072
1.21,-7.13974895079294
1.216,-7.41120642768694
1.222,-7.69065335775818
1.228,-7.97743426429319
1.234,-8.27088048654833
1.24,-8.57031189242734
1.246,-8.87504546810515
1.252,-9.18442112621559
1.258,-9.49787663944561
1.264,-9.81519260650737
1.27,-10.1375447290848
1.276,-10.4758382542579
1.282,-10.8769340224821
1.288,-11.10312874967
1.294,-11.4241242009397
1.3,-11.7460955971055
1.306,-12.0658595784995
1.312,-12.3823979250286
1.318,-12.6950511228392
1.324,-13.0032371701008
1.33,-13.3063943105728
1.336,-13.6040223083772
1.342,-13.8960058267909
1.348,-14.1863582381228
1.354,-14.4315973818958
1.36,-14.7093237966626
1.366,-14.9665236902467
1.372,-15.2112675525698
1.378,-15.4436313656683
1.384,-15.6640019422757
1.39,-15.8758007241852
1.396,-16.0912501528265
1.402,-16.311486215461
1.408,-17.6199855773773
1.414,-17.2100861623217
1.42,-17.2671600946262
1.426,-17.3199920197293
1.432,-17.3699898427281
1.438,-17.4172548899514
1.444,-17.4621540514019
1.45,-17.5050026218528
1.456,-17.5461200817319
1.462,-17.5854713761634
1.468,-17.6236088486607
1.474,-17.6606503691674
1.48,-17.6966191612684
1.486,-17.7318739982003
1.492,-17.7664883032151
1.498,-17.8006250945197
1.504,-17.8343788435088
1.51,-17.8678624096967
1.516,-17.9011610241944
1.522,-17.9343171085653
1.528,-17.9687055408038
1.534,-18.0009680000371
1.54,-18.0342130200419
1.546,-18.0675975544344
1.552,-18.1011259048882
1.558,-18.1348129373121
1.564,-18.1686861070602
1.57,-18.2028195802673
1.576,-18.2371890736303
1.582,-18.271794982201
1.588,-18.3066359992431
1.594,-18.3417092702315
1.6,-18.3770105480803
1.606,-18.4125343480614
1.612,-18.4482741010664
1.618,-18.4842223040307
1.624,-18.5203706664628
1.63,-18.5567102520971
1.636,-18.5932316146631
1.642,-18.6299249265795
1.648,-18.6667800988616
1.654,-18.7037868893014
1.66,-18.7409349930744
1.666,-18.7782141026661
1.672,-18.815613904043
1.678,-18.853123913048
1.684,-18.89073281536
1.69,-18.9284257429662
1.696,-18.9661673659809
1.702,-19.0033414999273
1.708,-19.0423293687613
1.714,-19.0802428464662
1.72,-19.1182933801793
1.726,-19.1564163985582
1.732,-19.1945975710451
1.738,-19.2328296626995
1.744,-19.2711065591103
1.75,-19.3094197949395
1.756,-19.3477510833108
1.762,-19.3860426746529
1.768,-19.4239725953316
1.774,-19.4751280577074
1.78,-19.5034162853081
1.786,-19.5417104115051
1.792,-19.580378909971
1.798,-19.6191756346669
1.804,-19.6578333457342
1.81,-19.7000987631267
1.816,-19.737580566291
1.822,-19.7769320054767
1.828,-19.816596437739
1.834,-19.8564991081631
1.84,-19.8965801204519
1.846,-19.9368970360404
1.852,-19.9774059243187
1.858,-20.0181715240956
1.864,-20.0591982830599
1.87,-20.1005105221704
1.876,-20.1421352356432
1.882,-20.184101528117
1.888,-20.2264415022498
1.894,-20.269193197707
1.9,-20.3124112145427
1.906,-20.3562249411154
1.912,-20.4019203894366
1.918,-20.4431667790273
1.924,-20.4889800954232
