"Freq [GHz]","dB(St(6,1)) []"
1,-13.0683810179136
1.006,-16.5597533979225
1.012,-17.2375113921687
1.018,-17.4495019784377
1.024,-17.2912212392118
1.03,-16.8668246289821
1.036,-16.2964419465628
1.042,-15.6723255785027
1.048,-15.0528551904538
1.054,-14.4682825879691
1.06,-13.9346846441683
1.066,-13.456573917454
1.072,-13.0355019984155
1.078,-12.6693653055213
1.084,-12.3564285447292
1.09,-12.0935751026065
1.096,-11.8779221075797
1.102,-11.7066593158326
1.108,-11.577159847311
1.114,-11.4868455728569
1.12,-11.4334246726451
1.126,-11.4147017495202
1.132,-11.4286226457999
1.138,-11.4732270521957
1.144,-11.5466999488422
1.15,-11.6472385050953
1.156,-11.7731594105675
1.162,-11.9228075640861
1.168,-12.0946261313803
1.174,-12.2876892498613
1.18,-12.4975365935966
1.186,-12.7266026860473
1.192,-12.9714437071088
1.198,-13.2306139458021
1.204,-13.5024181563023
1.21,-13.7833167272218
1.216,-14.0781970266682
1.222,-14.3771652608015
1.228,-14.6812571031
1.234,-14.9879815797827
1.24,-15.2947525173903
1.246,-15.5987897226282
1.252,-15.8971104225605
1.258,-16.1865355004823
1.264,-16.4636788771149
1.27,-16.7247707396726
1.276,-16.9637870862033
1.282,-17.2129032233858
1.288,-17.3840819838613
1.294,-17.5520584667502
1.3,-17.6917504482321
1.306,-17.8016968167564
1.312,-17.8817845516913
1.318,-17.9327788735798
1.324,-17.9561788407021
1.33,-17.9540809722598
1.336,-17.9290342298999
1.342,-17.8839392723998
1.348,-17.8226195305215
1.354,-17.7396277062555
1.36,-17.6529767728837
1.366,-17.555005571752
1.372,-17.4496755928792
1.378,-17.3390310300519
1.384,-17.2246723921887
1.39,-17.1078554288418
1.396,-16.989524540333
1.402,-16.8703405767832
1.408,-16.7507090252842
1.414,-16.6308016076892
1.42,-16.5103704098315
1.426,-16.3904865296621
1.432,-16.2692264675322
1.438,-16.1470725616244
1.444,-16.0235883294832
1.45,-15.8983973013933
1.456,-15.7711666922167
1.462,-15.6416341747797
1.468,-15.5096340261146
1.474,-15.3751178948332
1.48,-15.2381684596022
1.486,-15.0990051246748
1.492,-14.9579815694753
1.498,-14.8155756225461
1.504,-14.6723725274374
1.51,-14.5290431384691
1.516,-14.3863188713995
1.522,-14.2449653134617
1.528,-14.1057562798034
1.534,-13.9694498290238
1.54,-13.8367673763817
1.546,-13.7083766303756
1.552,-13.5848786804825
1.558,-13.4667992203277
1.564,-13.3543880644038
1.57,-13.2479031168648
1.576,-13.1483281879953
1.582,-13.0558065064332
1.588,-12.970426117339
1.594,-12.8922252564626
1.6,-12.8211975559654
1.606,-12.7572970316676
1.612,-12.7004428178879
1.618,-12.6505236285634
1.624,-12.6074019325894
1.63,-12.5709178378944
1.636,-12.5408926831063
1.642,-12.5171323379502
1.648,-12.4994302134493
1.654,-12.4875699792973
1.66,-12.4813279746271
1.666,-12.4804752687856
1.672,-12.4847792458327
1.678,-12.4940043237208
1.684,-12.5079104128021
1.69,-12.5262425700834
1.696,-12.5486611390861
1.702,-12.5723982354803
1.708,-12.6072290828993
1.714,-12.6408840394838
1.72,-12.678251436144
1.726,-12.7188839056779
1.732,-12.7625496252866
1.738,-12.8090534471474
1.744,-12.8582156873789
1.75,-12.909867195599
1.756,-12.9638475640827
1.762,-13.0200034609266
1.768,-13.078180400405
1.774,-13.1387196994195
1.78,-13.2002279164001
1.786,-13.2637377990145
1.792,-13.328799022
1.798,-13.3952981480464
1.804,-13.4631338044474
1.81,-13.5322295191258
1.816,-13.6024630221735
1.822,-13.6737832642248
1.828,-13.7461096801256
1.834,-13.8193738078828
1.84,-13.8935129428682
1.846,-13.9684693683976
1.852,-14.0441911425723
1.858,-14.1206302846651
1.864,-14.1977438123033
1.87,-14.2754930901135
1.876,-14.3538437033405
1.882,-14.4327652919603
1.888,-14.5122313946768
1.894,-14.5922193118929
1.9,-14.6727100224093
1.906,-14.75368840475
1.912,-14.8351499305675
1.918,-14.9170447387437
1.924,-14.9994236654656
1.93,-15.0822538984097
1.936,-15.1655365739181
1.942,-15.2492720448469
